chr	start	end	strand	geneName	chrInt	testIndex	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	Zscore	testStat	signedTestStat	pvalue	adjpvalue
chr2	68466584	68580162	+	APLF	2	10282	2	113576	13953	1810918922	0	113578	7261	1810925614	3	113575	14526	1810918349	0.802283064867451	2.50563912093639	2.50563912093639	0.113439455173772	0.181491280815355
chr1	197084131	197136144	-	ASPM	1	6745	1	52012	13954	1810980486	1	52012	7260	1810987180	1	52012	14528	1810979912	1.07243616858653	2.48752579803113	2.48752579803113	0.114751995430613	0.183227623306396
chr15	90000323	90082191	+	ZNF710	15	65953	1	81867	13954	1810950631	1	81867	7260	1810957325	2	81866	14527	1810950058	0.906512287824606	2.48336032824591	2.48336032824591	0.115056199641327	0.183655926050378
chr11	57741162	57793243	+	AP001931.1	11	49670	1	52080	13954	1810980418	1	52080	7260	1810987112	1	52080	14528	1810979844	1.07112959432658	2.48237198358402	2.48237198358402	0.11512850896628	0.183709171801331
chr17	45221076	45246959	+	FMNL1	17	73307	0	25883	13955	1811006615	1	25882	7260	1811013310	1	25882	14528	1811006042	1.36487134683352	2.48104965791572	2.48104965791572	0.115225331460801	0.183777303163227
chr4	41934151	41960041	+	TMEM33	4	20999	1	25889	13954	1811006609	0	25890	7261	1811013302	1	25889	14528	1811006035	1.36460092478421	2.48024315549992	2.48024315549992	0.115284428781298	0.183826221041085
chrX	124345588	124371488	+	SH2D1A	23	90776	2	25898	13953	1811006600	0	25900	7261	1811013292	0	25900	14529	1811006024	1.364214734378	2.47909478889778	2.47909478889778	0.115368634289889	0.183910994603581
chr12	94253527	94305655	+	PLXNC1	12	56313	1	52127	13954	1810980371	1	52127	7260	1810987065	1	52127	14528	1810979797	1.07022751758668	2.47881477454212	2.47881477454212	0.115389177006261	0.1839191345915
chr12	122983480	123035654	-	PITPNM2	12	57449	0	52174	13955	1810980324	0	52174	7261	1810987018	3	52171	14526	1810979753	1.06934542117972	2.47533964377362	2.47533964377362	0.115644459532883	0.184191877270143
chr5	34929062	34955018	+	DNAJC21	5	24617	0	25956	13955	1811006542	1	25955	7260	1811013237	1	25955	14528	1811005969	1.36205481986716	2.47266367927659	2.47266367927659	0.115841460273594	0.184428947197172
chr18	54268518	54294483	+	POLI	18	76784	1	25964	13954	1811006534	0	25965	7261	1811013227	1	25964	14528	1811005960	1.36170812545721	2.47163277876098	2.47163277876098	0.115917452542752	0.18449241096129
chr4	118722822	118837126	-	SEC24D	4	22624	2	114302	13953	1810918196	1	114303	7260	1810924889	2	114302	14527	1810917622	0.795910830508419	2.47057605779264	2.47057605779264	0.115995405276007	0.184597300376392
chrX	47835945	47888210	+	ZNF81	23	89278	1	52264	13954	1810980234	0	52265	7261	1810986927	2	52263	14527	1810979661	1.06760269308611	2.4684750031447	2.4684750031447	0.116150568946539	0.184729086969688
chr13	76991086	77017131	+	CLN5	13	59048	1	26044	13954	1811006454	0	26045	7261	1811013147	1	26044	14528	1811005880	1.35863166851468	2.46248467639089	2.46248467639089	0.116594216488623	0.185293380781562
chr8	70109781	70404808	-	NCOA2	8	39074	4	295023	13951	1810737475	1	295026	7260	1810744166	5	295022	14524	1810736902	0.540889525441693	2.46188413444906	2.46188413444906	0.116638796130465	0.185332405136666
chr6	32813766	32839822	-	AL669918.1	6	29798	1	26055	13954	1811006443	0	26056	7261	1811013136	1	26055	14528	1811005869	1.3582093948576	2.46122973866295	2.46122973866295	0.116687394905685	0.18539039644889
chr7	26292053	26374329	+	SNX10	7	33617	2	82274	13953	1810950224	0	82276	7261	1810956916	2	82274	14527	1810949650	0.901540726765932	2.45969567575958	2.45969567575958	0.116801409954254	0.185533056728454
chr14	73275672	73459580	-	NUMB	14	61638	1	183907	13954	1810848591	1	183907	7260	1810855285	5	183903	14524	1810848021	0.656824632050331	2.45413665357046	2.45413665357046	0.117215601338969	0.186101101463691
chr7	17792841	17941468	-	SNX13	7	33422	1	148626	13954	1810883872	1	148626	7260	1810890566	4	148623	14525	1810883301	0.715662043901906	2.45408092718571	2.45408092718571	0.117219761604749	0.186101101463691
chr19	23222754	23275221	-	AC092329.3	19	79519	1	52466	13954	1810980032	1	52466	7260	1810986726	1	52466	14528	1810979458	1.06374503832873	2.45330288319383	2.45330288319383	0.117277863698546	0.186154760542744
chr7	76479509	76505643	+	DTX2	7	34860	0	26134	13955	1811006364	1	26133	7260	1811013059	1	26133	14528	1811005791	1.35522019482848	2.45235238433816	2.45235238433816	0.117348887416862	0.186228903588409
chr7	112451057	112477200	+	IFRD1	7	35918	1	26142	13954	1811006356	0	26143	7261	1811013049	1	26142	14528	1811005782	1.35487586139163	2.4513309270842	2.4513309270842	0.1174252663193	0.186311512661353
chr1	171511031	171593511	+	PRRC2C	1	6232	1	82479	13954	1810950019	1	82479	7260	1810956713	2	82478	14527	1810949446	0.89906418344281	2.44793451623991	2.44793451623991	0.117679626386708	0.18665709221557
chr6	53267403	53349950	-	ELOVL5	6	30666	2	82545	13953	1810949953	0	82547	7261	1810956645	2	82545	14527	1810949379	0.898252144938662	2.44408446445595	2.44408446445595	0.117968696712014	0.18699942724869
chr4	56435137	56461361	+	PAICS	4	21244	0	26224	13955	1811006274	1	26223	7260	1811012969	1	26223	14528	1811005701	1.35178218414762	2.44215428887401	2.44215428887401	0.118113913874374	0.187171516152016
chr4	153152117	153336362	+	TRIM2	4	23297	3	184242	13952	1810848256	2	184243	7259	1810854949	2	184243	14527	1810847681	0.654993661651203	2.44180827040691	2.44180827040691	0.118139967530841	0.187193438415903
chr14	21210965	21263677	-	HNRNPC	14	59882	3	52709	13952	1810979789	0	52712	7261	1810986480	0	52712	14529	1810979212	1.05908608137789	2.43502162152436	2.43502162152436	0.118652258909838	0.187907986585321
chr6	31113799	31140092	+	PSORS1C1	6	29504	0	26293	13955	1811006205	1	26292	7260	1811012900	1	26292	14528	1811005632	1.34915435727167	2.43436654971447	2.43436654971447	0.118701836986797	0.187967070581016
chr12	66144748	66171072	-	TMBIM4	12	55754	1	26323	13954	1811006175	0	26324	7261	1811012868	1	26323	14528	1811005601	1.34797598376145	2.43087724398356	2.43087724398356	0.118966305990301	0.188319534684339
chr7	92131773	92246924	-	AC000120.4	7	35124	2	115149	13953	1810917349	1	115150	7260	1810924042	2	115149	14527	1810916775	0.788527510797497	2.43017954402603	2.43017954402603	0.119019265735041	0.188352906177178
chrX	115917270	115970089	-	DANT2	23	90615	1	52818	13954	1810979680	1	52818	7260	1810986374	1	52818	14528	1810979106	1.05705814300635	2.42707693052944	2.42707693052944	0.119255089410394	0.188689609881375
chr15	30657716	30772993	+	AC091057.1	15	63528	2	115275	13953	1810917223	1	115276	7260	1810923916	2	115275	14527	1810916649	0.787433808195118	2.42421782691963	2.42421782691963	0.119472862181156	0.188914613517045
chr11	78532175	78558565	+	AP003110.1	11	51355	0	26390	13955	1811006108	1	26389	7260	1811012803	1	26389	14528	1811005535	1.34547180405708	2.42346546729095	2.42346546729095	0.119530241172208	0.188944929449329
chr10	119891729	119944657	+	SEC23IP	10	47272	1	52927	13954	1810979571	1	52927	7260	1810986265	1	52927	14528	1810978997	1.05499651889339	2.4190108171897	2.4190108171897	0.119870602286849	0.189445760490276
chr5	35678483	35828018	-	AC137810.1	5	24639	2	149533	13953	1810882965	2	149533	7259	1810889659	2	149533	14527	1810882391	0.709570793242545	2.41683110094164	2.41683110094164	0.120037536041906	0.189631330785393
chr5	72955070	73038123	+	FCHO2	5	25398	2	83051	13953	1810949447	0	83053	7261	1810956139	2	83051	14527	1810948873	0.892140636987657	2.41516860097181	2.41516860097181	0.120165031756618	0.189813169878287
chr19	1039106	1065572	+	ABCA7	19	77519	1	26465	13954	1811006033	0	26466	7261	1811012726	1	26465	14528	1811005459	1.34259594971122	2.41496321128216	2.41496321128216	0.120180793320743	0.189818493956126
chr6	116099852	116249497	+	NT5DC1	6	31657	2	149643	13953	1810882855	2	149643	7259	1810889549	2	149643	14527	1810882281	0.708835379362472	2.41234829672612	2.41234829672612	0.120381661567399	0.190116151912473
chr4	119211635	119294746	+	USP53	4	22634	1	83110	13954	1810949388	1	83110	7260	1810956082	2	83109	14527	1810948815	0.891442488242089	2.4118720991537	2.4118720991537	0.120418281336245	0.190154381176161
chr19	37217189	37243685	+	ZNF383	19	80206	0	26496	13955	1811006002	1	26495	7260	1811012697	1	26495	14528	1811005429	1.34146301677236	2.41161532420665	2.41161532420665	0.120438032543426	0.190165967896593
chr12	121803737	121830239	+	SETD1B	12	57345	2	26500	13953	1811005998	0	26502	7261	1811012690	0	26502	14529	1811005422	1.34123658412315	2.41094699350651	2.41094699350651	0.120489457567603	0.190207955531545
chr7	139370411	139423457	+	LUC7L2	7	36567	1	53045	13954	1810979453	0	53046	7261	1810986146	2	53044	14527	1810978880	1.05276944945556	2.41030771494843	2.41030771494843	0.120538669915912	0.190249975519549
chr16	57638517	57665032	+	ADGRG1	16	68965	1	26514	13954	1811005984	0	26515	7261	1811012677	1	26514	14528	1811005410	1.34074615586449	2.40949756733608	2.40949756733608	0.120601067930439	0.190305702474907
chr6	111299032	111484218	-	REV3L	6	31568	2	185184	13953	1810847314	2	185184	7259	1810854008	3	185183	14526	1810846741	0.649898745909779	2.40763018804137	2.40763018804137	0.120745030820608	0.190493627923881
chrX	46911420	47061242	+	JADE3	23	89222	1	149821	13954	1810882677	2	149820	7259	1810889372	3	149819	14526	1810882105	0.707653165494868	2.40515100129414	2.40515100129414	0.120936454312298	0.190775980188455
chr8	53970287	54023456	-	TCEA1	8	38725	3	53166	13952	1810979332	0	53169	7261	1810986023	0	53169	14529	1810978755	1.05045327983561	2.40126510395203	2.40126510395203	0.121237169848643	0.191191291425917
chr14	38038977	38092158	-	AL392023.2	14	60702	1	53180	13954	1810979318	1	53180	7260	1810986012	1	53180	14528	1810978744	1.05022759900672	2.4003828963032	2.4003828963032	0.121305556040972	0.191279445495795
chr1	55066358	55216364	-	USP24	1	2835	2	150004	13953	1810882494	1	150005	7260	1810889187	3	150003	14526	1810881921	0.706425676999441	2.39768380846363	2.39768380846363	0.121515047125779	0.191511214703684
chr14	64422934	64449557	-	AL122035.1	14	61328	0	26623	13955	1811005875	1	26622	7260	1811012570	1	26622	14528	1811005302	1.33668110098229	2.39750063593965	2.39750063593965	0.121529278675661	0.191513940955915
chr3	69054729	69081365	-	UBA3	3	16929	0	26636	13955	1811005862	1	26635	7260	1811012557	1	26635	14528	1811005289	1.33619290117105	2.39606268121861	2.39606268121861	0.121641064449675	0.191655638650481
chr1	78619447	78646145	+	IFI44L	1	3369	0	26698	13955	1811005800	0	26698	7261	1811012494	2	26696	14527	1811005228	1.33386783682572	2.38920853391755	2.38920853391755	0.122175470663511	0.192334398838179
chr1	117877221	117930583	-	GDAP2	1	4417	1	53361	13954	1810979137	1	53361	7260	1810985831	1	53361	14528	1810978563	1.04682974281433	2.38714158034418	2.38714158034418	0.12233713794286	0.192529547580303
chr8	92881983	92965645	+	AC117834.1	8	39535	2	83660	13953	1810948838	0	83662	7261	1810955530	2	83660	14527	1810948264	0.884834270045423	2.38075788505375	2.38075788505375	0.122837939876603	0.193178770246349
chr4	102500897	102617117	+	NFKB1	4	22228	2	116218	13953	1810916280	1	116219	7260	1810922973	2	116218	14527	1810915706	0.779286151263774	2.37996935157571	2.37996935157571	0.122899958077696	0.193256462512034
chr10	1048537	1132297	+	WDR37	10	44157	0	83760	13955	1810948738	2	83758	7259	1810955434	2	83758	14527	1810948166	0.88366350273672	2.37526125775185	2.37526125775185	0.123270973545018	0.193819977803154
chr11	47383248	47410092	-	AC090559.1	11	49442	1	26843	13954	1811005655	0	26844	7261	1811012348	1	26843	14528	1811005081	1.32841394433056	2.37315789260902	2.37315789260902	0.123437128080667	0.194041392002846
chr12	42325170	42441543	+	PPHLN1	12	54397	2	116371	13953	1810916127	1	116372	7260	1810922820	2	116371	14527	1810915553	0.777970444940885	2.37285046302713	2.37285046302713	0.123461434173923	0.194059687062418
chr6	138904891	138988720	-	REPS1	6	32222	3	83826	13952	1810948672	0	83829	7261	1810955363	1	83828	14528	1810948096	0.882840008419734	2.37139715696685	2.37139715696685	0.123576407833803	0.194220477234639
chr2	165121046	165204891	-	SCN3A	2	12500	2	83843	13953	1810948655	1	83844	7260	1810955348	1	83844	14528	1810948080	0.882649150025187	2.37050058692694	2.37050058692694	0.123647396365969	0.194312111708071
chr1	213050232	213273464	+	RPS6KC1	1	7415	2	223230	13953	1810809268	3	223229	7258	1810815963	3	223229	14526	1810808695	0.596585592040916	2.35600846854504	2.35600846854504	0.124801154441196	0.195864039021072
chr18	157535	211350	+	USP14	18	75536	2	53813	13953	1810978685	0	53815	7261	1810985377	1	53814	14528	1810978110	1.03837597837115	2.35430216393434	2.35430216393434	0.124937782974481	0.19605837916268
chr11	120335913	120487060	+	ARHGEF12	11	52519	3	151144	13952	1810881354	0	151147	7261	1810888045	3	151144	14526	1810880780	0.698847366371584	2.35178972361609	2.35178972361609	0.125139263581313	0.19629412029512
chr22	20084821	20111872	+	DGCR8	22	86699	2	27049	13953	1811005449	0	27051	7261	1811012141	0	27051	14529	1811004873	1.32073199909338	2.35060093190987	2.35060093190987	0.125234722368926	0.196403635541521
chr12	65855946	65883041	-	HMGA2-AS1	12	55739	1	27094	13954	1811005404	0	27095	7261	1811012097	1	27094	14528	1811004830	1.31910669894329	2.34583622275386	2.34583622275386	0.125618136630327	0.196924297486694
chr11	22828421	22945393	+	AC006299.1	11	48826	3	116969	13952	1810915529	1	116971	7260	1810922221	1	116971	14528	1810914953	0.77283600053837	2.34515690535773	2.34515690535773	0.12567290720516	0.196989999537076
chr2	147843615	147927929	+	ACVR2A	2	12173	2	84312	13953	1810948186	0	84314	7261	1810954878	2	84312	14527	1810947612	0.877070734019349	2.34438854421023	2.34438854421023	0.125734889002263	0.197006521900959
chr3	141952495	142006469	-	TFDP2	3	18445	1	53973	13954	1810978525	1	53973	7260	1810985219	1	53973	14528	1810977951	1.03542562541478	2.34287790488452	2.34287790488452	0.125856847640162	0.197157280805772
chr16	10429594	10483637	+	ATF7IP2	16	67308	1	54042	13954	1810978456	1	54042	7260	1810985150	1	54042	14528	1810977882	1.0341479868068	2.33793563744985	2.33793563744985	0.126256772155696	0.197682695487848
chr19	11924110	11978245	+	AC008770.2	19	78603	2	54133	13953	1810978365	0	54135	7261	1810985057	1	54134	14528	1810977790	1.03244700378067	2.33136155165266	2.33136155165266	0.126790933729472	0.198478470652134
chr11	106051097	106078347	-	KBTBD3	11	51904	2	27248	13953	1811005250	0	27250	7261	1811011942	0	27250	14529	1811004674	1.31340216130706	2.32913914183155	2.32913914183155	0.126972078392487	0.198721421014968
chrX	71143835	71171114	+	NLGN3	23	89854	1	27278	13954	1811005220	0	27279	7261	1811011913	1	27278	14528	1811004646	1.31233846498237	2.32602772605605	2.32602772605605	0.127226168215839	0.199037752338484
chr2	3532009	3559304	-	AC108488.2	2	8553	0	27295	13955	1811005203	1	27294	7260	1811011898	1	27294	14528	1811004630	1.3117520819996	2.32431325188372	2.32431325188372	0.127366420288316	0.19921647870091
chr5	91379514	91496988	+	ARRDC3-AS1	5	25868	2	117472	13953	1810915026	1	117473	7260	1810921719	2	117472	14527	1810914452	0.768553219856936	2.32214382640086	2.32214382640086	0.127544136161651	0.199429980931698
chrX	41084634	41236579	+	USP9X	23	89105	3	151942	13952	1810880556	1	151944	7260	1810887248	2	151943	14527	1810879981	0.693581116142595	2.32009806809947	2.32009806809947	0.127711974255547	0.199614297890086
chr4	128810325	128864630	+	JADE1	4	22814	0	54305	13955	1810978193	1	54304	7260	1810984888	2	54303	14527	1810977621	1.02931147511163	2.31926001224201	2.31926001224201	0.127780800993514	0.199701498716551
chr9	98055731	98083077	+	NANS	9	42621	0	27346	13955	1811005152	1	27345	7260	1811011847	1	27345	14528	1811004579	1.30988527763271	2.31886026007123	2.31886026007123	0.127813645851082	0.199732453411478
chr2	69740973	69825781	+	ANXA4	2	10320	1	84807	13954	1810947691	1	84807	7260	1810954385	2	84806	14527	1810947118	0.871228415913315	2.31715391867328	2.31715391867328	0.127953949769833	0.199829688003878
chr10	133393093	133420464	+	MTG1	10	47627	1	27370	13954	1811005128	0	27371	7261	1811011821	1	27370	14528	1811004554	1.30897144870864	2.31619187921751	2.31619187921751	0.128033129036043	0.199912292702389
chr17	38351123	38405593	+	SOCS7	17	72564	1	54469	13954	1810978029	0	54470	7261	1810984722	2	54468	14527	1810977456	1.02627754055506	2.30756872380152	2.30756872380152	0.12874528644095	0.200840024744288
chr6	127289876	127344359	-	ECHDC1	6	31866	1	54482	13954	1810978016	1	54482	7260	1810984710	1	54482	14528	1810977442	1.02603889398714	2.30665216641501	2.30665216641501	0.128821240830277	0.200938049921496
chrX	49074639	49102121	-	WDR45	23	89402	0	27482	13955	1811005016	1	27481	7260	1811011711	1	27481	14528	1811004443	1.30492410286682	2.30438440060243	2.30438440060243	0.129009383415251	0.201211030802101
chr14	96279194	96364341	-	ATG2B	14	62417	1	85146	13954	1810947352	1	85146	7260	1810954046	2	85145	14527	1810946779	0.867238869550179	2.29861836787313	2.29861836787313	0.129489135907459	0.201856525182291
chr4	55947944	56033361	+	CEP135	4	21228	0	85417	13955	1810947081	1	85416	7260	1810953776	3	85414	14526	1810946510	0.86407270128671	2.28394892869983	2.28394892869983	0.130718670085852	0.203607453690408
chr3	122739998	122794831	-	HSPBAP1	3	17821	1	54832	13954	1810977666	1	54832	7260	1810984360	1	54832	14528	1810977092	1.01963510747633	2.28204659000039	2.28204659000039	0.1308790679355	0.203836563816991
chr17	29760102	29787836	+	AC023389.2	17	72105	1	27733	13954	1811004765	0	27734	7261	1811011458	1	27733	14528	1811004191	1.29579589087163	2.27781919785775	2.27781919785775	0.131236291936527	0.20430983294468
chr20	10405183	10432922	-	MKKS	20	83210	2	27737	13953	1811004761	0	27739	7261	1811011453	0	27739	14529	1811004185	1.29561561589923	2.27729511656798	2.27729511656798	0.131280653702757	0.204358127636677
chr7	39622571	39708120	+	RALA	7	34047	2	85547	13953	1810946951	1	85548	7260	1810953644	1	85548	14528	1810946376	0.862528437327712	2.27680450596381	2.27680450596381	0.131322197448332	0.204385366787173
chr16	15104722	15132601	-	AC139256.3	16	67510	0	27879	13955	1811004619	0	27879	7261	1811011313	2	27877	14527	1811004047	1.29058106586884	2.26268472231459	2.26268472231459	0.132524138178128	0.206042552801253
chr10	67890483	67918390	+	SIRT1	10	45629	0	27907	13955	1811004591	1	27906	7260	1811011286	1	27906	14528	1811004018	1.28957719024249	2.25977467070334	2.25977467070334	0.132773378740236	0.206409111926292
