chr	start	end	strand	geneName	chrInt	testIndex	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	Zscore	testStat	signedTestStat	pvalue	adjpvalue
chr19	39328364	39337005	-	GMFG	19	80434	1	8640	3579	1811034233	0	8641	220	1811037592	1	8640	1211	1811036601	0	8641	3135	1811034677	0	8641	1547	1811036265	0	8641	810	1811037002	3.68677207291965	10.8468320332468	10.8468320332468	0.000989649194563458	0.00203716770643613
chr19	12944891	12953591	+	RAD23A	19	78727	1	8699	3579	1811034174	0	8700	220	1811037533	0	8700	1212	1811036541	1	8699	3134	1811034619	0	8700	1547	1811036206	0	8700	810	1811036943	3.67996696324429	10.8202978920308	10.8202978920308	0.00100393334841486	0.00205872022228764
chr16	30706257	30739733	+	SRCAP	16	68303	1	33475	3579	1811009398	0	33476	220	1811012757	0	33476	1212	1811011765	1	33475	3134	1811009843	1	33475	1546	1811011431	0	33476	810	1811012167	2.73797456025381	10.8152510002255	10.8152510002255	0.0010066737572848	0.00206259852926595
chr11	47291526	47325035	+	MADD	11	49433	1	33508	3579	1811009365	0	33509	220	1811012724	0	33509	1212	1811011732	1	33508	3134	1811009810	1	33508	1546	1811011398	0	33509	810	1811012134	2.73698922577206	10.8097212261637	10.8097212261637	0.00100968505234489	0.00206702485642287
chr8	99012265	99877580	+	VPS13B	8	39713	4	865311	3576	1810177562	0	865315	220	1810180918	1	865314	1211	1810179927	5	865310	3130	1810178008	2	865313	1545	1810179593	2	865313	808	1810180330	1.0267259665561	10.7695893426426	10.7695893426426	0.00103181400056274	0.00210611445997217
chr11	66615645	66624467	+	RBM14	11	50634	1	8821	3579	1811034052	0	8822	220	1811037411	0	8822	1212	1811036419	1	8821	3134	1811034497	0	8822	1547	1811036084	0	8822	810	1811036821	3.66604056470669	10.7660105408286	10.7660105408286	0.00103381103818811	0.00210930450378743
chr1	226062976	226072001	+	H3-3A	1	7694	1	9024	3579	1811033849	0	9025	220	1811037208	0	9025	1212	1811036216	1	9024	3134	1811034294	0	9025	1547	1811035881	0	9025	810	1811036618	3.64328933880513	10.6773611102835	10.6773611102835	0.00108454667233826	0.00220725920997875
chr17	7243838	7252961	-	CTDNEP1	17	70999	1	9122	3579	1811033751	0	9123	220	1811037110	0	9123	1212	1811036118	0	9123	3135	1811034195	0	9123	1547	1811035783	1	9122	809	1811036521	3.63248852960541	10.6352940115612	10.6352940115612	0.0011094964360413	0.00225237513008301
chr19	50383341	50417971	+	POLD1	19	81661	2	34628	3578	1811008245	0	34630	220	1811011603	0	34630	1212	1811010611	1	34629	3134	1811008689	0	34630	1547	1811010276	0	34630	810	1811011013	2.70408162441901	10.6252815767657	10.6252815767657	0.00111551981435942	0.0022617676369608
chr7	35831668	35907105	+	SEPTIN7	7	33958	1	75436	3579	1810967437	0	75437	220	1810970796	1	75436	1211	1810969805	1	75436	3134	1810967882	0	75437	1547	1810969469	1	75436	809	1810970207	2.2132509033262	10.5795156735112	10.5795156735112	0.00114347613071897	0.00230631190582167
chr17	6985493	7020414	-	AC040977.2	17	70929	0	34921	3580	1811007952	0	34921	220	1811011312	1	34920	1211	1811010321	1	34920	3134	1811008398	0	34921	1547	1811009985	1	34920	809	1811010723	2.69571328324227	10.5784457945265	10.5784457945265	0.00114413808247316	0.00230631190582167
chr11	67631302	67640560	-	TBX10	11	50755	1	9257	3579	1811033616	0	9258	220	1811036975	0	9258	1212	1811035983	0	9258	3135	1811034060	0	9258	1547	1811035648	1	9257	809	1811036386	3.61779835052478	10.5781023699674	10.5781023699674	0.0011443506470914	0.00230631190582167
chr17	1422225	1457149	-	CRK	17	70506	1	34923	3579	1811007950	0	34924	220	1811011309	0	34924	1212	1811010317	1	34923	3134	1811008395	1	34923	1546	1811009983	0	34924	810	1811010719	2.69562737027842	10.5779656260274	10.5779656260274	0.00114443529666575	0.00230631190582167
chr11	1275652	1310654	-	TOLLIP	11	47829	2	35000	3578	1811007873	0	35002	220	1811011231	0	35002	1212	1811010239	1	35001	3134	1811008317	0	35002	1547	1811009904	0	35002	810	1811010641	2.69339635602912	10.5654861644143	10.5654861644143	0.00115218727793565	0.00232061600174601
chr1	45583064	45618247	+	NASP	1	2444	1	35182	3579	1811007691	0	35183	220	1811011050	0	35183	1212	1811010058	1	35182	3134	1811008136	0	35183	1547	1811009723	1	35182	809	1811010461	2.68823833593397	10.5366367842071	10.5366367842071	0.00117031190872741	0.00235244749997671
chr19	52040363	52049764	-	ZNF432	19	81877	1	9400	3579	1811033473	0	9401	220	1811036832	0	9401	1212	1811035840	1	9400	3134	1811033918	0	9401	1547	1811035505	0	9401	810	1811036242	3.60246946343864	10.5184454572154	10.5184454572154	0.00118188864891422	0.00237354901051066
chr11	47259396	47268817	+	NR1H3	11	49422	1	9420	3579	1811033453	0	9421	220	1811036812	0	9421	1212	1811035820	0	9421	3135	1811033897	1	9420	1546	1811035486	0	9421	810	1811036222	3.60034417594549	10.5101774628274	10.5101774628274	0.00118718853423649	0.00238123942994256
chr22	40856147	40932815	+	XPNPEP3	22	87911	2	76666	3578	1810966207	0	76668	220	1810969565	1	76667	1211	1810968574	1	76667	3134	1810966651	0	76668	1547	1810968238	0	76668	810	1810968975	2.19706348079111	10.4642973703449	10.4642973703449	0.00121703828634245	0.00243708656020265
chr3	196468782	196504768	-	RNF168	3	19923	1	35985	3579	1811006888	0	35986	220	1811010247	0	35986	1212	1811009255	1	35985	3134	1811007333	1	35985	1546	1811008921	0	35986	810	1811009657	2.66567047967733	10.4105475714896	10.4105475714896	0.00125297585730821	0.00250143811421499
chr12	127914381	127950370	+	LINC00507	12	57655	1	35988	3579	1811006885	0	35989	220	1811010244	1	35988	1211	1811009253	0	35989	3135	1811007329	0	35989	1547	1811008917	1	35988	809	1811009655	2.66558711923611	10.4100793132093	10.4100793132093	0.00125329361259763	0.00250143811421499
chr2	32356027	32618899	+	BIRC6	2	9369	2	262870	3578	1810780003	1	262871	219	1810783362	0	262872	1212	1810782369	3	262869	3132	1810780449	1	262871	1546	1810782035	0	262872	810	1810782771	1.52467325511814	10.3902332496946	10.3902332496946	0.00126683619360046	0.00252639171942161
chr16	84976212	85012502	-	ZDHHC7	16	70075	1	36289	3579	1811006584	0	36290	220	1811009943	0	36290	1212	1811008951	1	36289	3134	1811007029	1	36289	1546	1811008617	0	36290	810	1811009353	2.6572578986255	10.3635976546793	10.3635976546793	0.00128524491763005	0.00255785326089585
chr1	62596519	62606313	+	ANGPTL3	1	2989	1	9793	3579	1811033080	0	9794	220	1811036439	0	9794	1212	1811035447	1	9793	3134	1811033525	0	9794	1547	1811035112	0	9794	810	1811035849	3.56151333196154	10.3591846625786	10.3591846625786	0.00128832092085374	0.00256187598588107
chr19	1248887	1258699	+	MIDN	19	77550	1	9811	3579	1811033062	0	9812	220	1811036421	1	9811	1211	1811035430	0	9812	3135	1811033506	0	9812	1547	1811035094	0	9812	810	1811035831	3.55967705534761	10.3520488631912	10.3520488631912	0.00129331058582116	0.00257074583711915
chr16	15948615	16143053	+	ABCC1	16	67553	3	194435	3577	1810848438	0	194438	220	1810851795	0	194438	1212	1810850803	0	194438	3135	1810848880	3	194435	1544	1810850471	0	194438	810	1810851205	1.67202004213058	10.3163577732048	10.3163577732048	0.00131856252171825	0.00261665716115492
chr1	150066847	150145329	+	VPS45	1	4798	2	78480	3578	1810964393	0	78482	220	1810967751	0	78482	1212	1810966759	1	78481	3134	1810964837	1	78481	1546	1810966425	0	78482	810	1810967161	2.17367728473065	10.2982528909342	10.2982528909342	0.0013315621848482	0.00263922035658611
chr16	55508071	55586666	+	LPCAT2	16	68806	1	78594	3579	1810964279	0	78595	220	1810967638	0	78595	1212	1810966646	1	78594	3134	1810964724	1	78594	1546	1810966312	1	78594	809	1810967049	2.17223842904721	10.2880531044211	10.2880531044211	0.0013389428879369	0.00265168550737769
chr17	49599989	49679110	-	SPOP	17	73658	3	79118	3577	1810963755	0	79121	220	1810967112	0	79121	1212	1810966120	1	79120	3134	1810964198	0	79121	1547	1810965785	0	79121	810	1810966522	2.16556782722326	10.2407894480275	10.2407894480275	0.00137368784268954	0.00271275428446577
chr19	12392137	12402268	-	ZNF799	19	78643	0	10131	3580	1811032742	0	10131	220	1811036102	1	10130	1211	1811035111	1	10130	3134	1811033188	0	10131	1547	1811034775	0	10131	810	1811035512	3.52768145939532	10.2277700264822	10.2277700264822	0.00138341819227361	0.00272864213482144
chr4	2535630	2731920	+	FAM193A	4	20226	2	196288	3578	1810846585	0	196290	220	1810849943	1	196289	1211	1810848952	2	196288	3133	1810847030	0	196290	1547	1810848616	1	196289	809	1810849354	1.66253912221649	10.2240717420937	10.2240717420937	0.00138619489077196	0.00273300924487427
chr12	65168582	65248355	+	LEMD3	12	55709	2	79771	3578	1810963102	0	79773	220	1810966460	0	79773	1212	1810965468	1	79772	3134	1810963546	0	79773	1547	1810965133	1	79772	809	1810965871	2.15736057132462	10.1826952252304	10.1826952252304	0.00141764808840572	0.00278597670448017
chr3	52075453	52155404	-	POC1A	3	16516	2	79949	3578	1810962924	0	79951	220	1810966282	0	79951	1212	1810965290	2	79949	3133	1810963369	0	79951	1547	1810964955	0	79951	810	1810965692	2.15513162349044	10.1669283943484	10.1669283943484	0.00142982284673054	0.00280876643324585
chr1	179881296	179919277	+	TOR1AIP1	1	6443	1	37980	3579	1811004893	0	37981	220	1811008252	0	37981	1212	1811007260	1	37980	3134	1811005338	1	37980	1546	1811006926	0	37981	810	1811007662	2.61171227710552	10.1099430519971	10.1099430519971	0.00147471520537923	0.00287948813011748
chr7	20329701	20410330	+	ITGB8	7	33473	0	80629	3580	1810962244	0	80629	220	1810965604	1	80628	1211	1810964613	1	80628	3134	1810962690	1	80628	1546	1810964278	1	80628	809	1810965015	2.14668670991764	10.1072343050619	10.1072343050619	0.00147688431317594	0.00288256488284802
chr19	14409909	14420383	-	DDX39A	19	78843	1	10473	3579	1811032400	0	10474	220	1811035759	1	10473	1211	1811034768	0	10474	3135	1811032844	0	10474	1547	1811034432	0	10474	810	1811035169	3.49438376010393	10.0985611076467	10.0985611076467	0.00148385138639673	0.00289500001410253
chr15	65148218	65186342	-	CLPX	15	64869	2	38122	3578	1811004751	0	38124	220	1811008109	0	38124	1212	1811007117	1	38123	3134	1811005195	0	38124	1547	1811006782	0	38124	810	1811007519	2.60795416269973	10.0890535887447	10.0890535887447	0.00149152690702536	0.00290880679017632
chr11	64606173	64644315	-	NRXN2	11	50285	1	38141	3579	1811004732	0	38142	220	1811008091	0	38142	1212	1811007099	1	38141	3134	1811005177	1	38141	1546	1811006765	0	38142	810	1811007501	2.60748210650399	10.0864297609078	10.0864297609078	0.00149365222145614	0.00291178270137799
chr12	47772237	47782751	+	SLC48A1	12	54539	1	10513	3579	1811032360	0	10514	220	1811035719	1	10513	1211	1811034728	0	10514	3135	1811032804	0	10514	1547	1811034392	0	10514	810	1811035129	3.49057185891335	10.083778300148	10.083778300148	0.00149580303420893	0.00291422144095665
chr1	31259567	31297788	-	SNRNP40	1	1612	2	38219	3578	1811004654	0	38221	220	1811008012	0	38221	1212	1811007020	1	38220	3134	1811005098	0	38221	1547	1811006685	0	38221	810	1811007422	2.60541296399881	10.0749311514082	10.0749311514082	0.00150300238599499	0.00292648721088724
chr16	68263559	68301819	+	SLC7A6	16	69371	1	38259	3579	1811004614	0	38260	220	1811007973	1	38259	1211	1811006982	1	38259	3134	1811005059	0	38260	1547	1811006646	0	38260	810	1811007383	2.60439305918314	10.0692631375859	10.0692631375859	0.00150763315466684	0.00293432767042128
chr19	3052909	3063495	-	TLE5	19	77775	2	10584	3578	1811032289	0	10586	220	1811035647	0	10586	1212	1811034655	0	10586	3135	1811032732	0	10586	1547	1811034320	0	10586	810	1811035057	3.48374684641968	10.0573142534122	10.0573142534122	0.00151744279014476	0.00294987477972119
chr19	1382921	1393532	+	NDUFS7	19	77582	1	10610	3579	1811032263	0	10611	220	1811035622	0	10611	1212	1811034630	1	10610	3134	1811032708	0	10611	1547	1811034295	0	10611	810	1811035032	3.48138790036966	10.0481680952362	10.0481680952362	0.00152499513788107	0.00296100175053007
chr19	17510648	17521288	+	PGLS	19	79126	1	10639	3579	1811032234	0	10640	220	1811035593	0	10640	1212	1811034601	0	10640	3135	1811032678	1	10639	1546	1811034267	0	10640	810	1811035003	3.47865848212942	10.0375864107045	10.0375864107045	0.00153378037189156	0.00297686977492976
chr12	111752889	111791418	+	AC002996.1	12	56956	1	38528	3579	1811004345	0	38529	220	1811007704	0	38529	1212	1811006712	1	38528	3134	1811004790	1	38528	1546	1811006378	0	38529	810	1811007114	2.59738653781891	10.0303465105244	10.0303465105244	0.0015398206714945	0.00298620711461887
chr5	56814548	56896152	+	MAP3K1	5	25055	1	81603	3579	1810961270	1	81603	219	1810964630	0	81604	1212	1810963637	1	81603	3134	1810961715	1	81603	1546	1810963303	0	81604	810	1810964039	2.13466613665917	10.0223804514972	10.0223804514972	0.00154649465378287	0.00299675749025815
chr19	49580315	49591004	+	PRRG2	19	81514	0	10689	3580	1811032184	0	10689	220	1811035544	0	10689	1212	1811034552	1	10688	3134	1811032630	1	10688	1546	1811034218	0	10689	810	1811034954	3.47406354534413	10.0197755774716	10.0197755774716	0.00154868337357406	0.00299980216460238
chr11	74034433	74172019	-	C2CD3	11	51118	1	137585	3579	1810905288	0	137586	220	1810908647	1	137585	1211	1810907656	2	137584	3133	1810905734	1	137585	1546	1810907321	0	137586	810	1810908057	1.83550011024671	9.94862664613174	9.94862664613174	0.00160969438707637	0.00310559782860087
chr19	35647824	35658726	+	COX6B1	19	80009	0	10902	3580	1811031971	0	10902	220	1811035331	1	10901	1211	1811034340	1	10901	3134	1811032417	0	10902	1547	1811034004	0	10902	810	1811034741	3.45433148902385	9.94332121132175	9.94332121132175	0.00161434025382923	0.00311332471341897
chr12	112026688	112109783	-	NAA25	12	56974	2	83093	3578	1810959780	0	83095	220	1810963138	0	83095	1212	1810962146	2	83093	3133	1810960225	0	83095	1547	1810961811	0	83095	810	1810962548	2.11655885323075	9.89481899171369	9.89481899171369	0.00165744753249031	0.00319392309116935
chr14	67240422	67279986	+	MPP5	14	61412	1	39563	3579	1811003310	0	39564	220	1811006669	1	39563	1211	1811005678	1	39563	3134	1811003755	0	39564	1547	1811005342	0	39564	810	1811006079	2.57087707539428	9.88329646532657	9.88329646532657	0.00166785870062791	0.00321271116877494
chr20	35626065	35665875	-	CPNE1	20	83879	3	39807	3577	1811003066	0	39810	220	1811006423	0	39810	1212	1811005431	0	39810	3135	1811003508	0	39810	1547	1811005096	0	39810	810	1811005833	2.56467830823926	9.84895854437491	9.84895854437491	0.00169927933244018	0.00326805185945939
chr17	64147673	64231756	-	TEX2	17	74326	1	84082	3579	1810958791	0	84083	220	1810962150	1	84082	1211	1810961159	1	84082	3134	1810959236	1	84082	1546	1810960824	0	84083	810	1810961560	2.10473829863572	9.81171805906342	9.81171805906342	0.00173403439472986	0.00332830465807888
chr19	4445009	4456298	-	UBXN6	19	77907	1	11288	3579	1811031585	0	11289	220	1811034944	0	11289	1212	1811033952	1	11288	3134	1811032030	0	11289	1547	1811033617	0	11289	810	1811034354	3.41944723560698	9.8082752818591	9.8082752818591	0.00173728355332325	0.00333322413192906
chr22	27918456	28002640	+	TTC28-AS1	22	87174	1	84183	3579	1810958690	1	84183	219	1810962050	0	84184	1212	1810961057	1	84183	3134	1810959135	1	84183	1546	1810960723	0	84184	810	1810961459	2.10353775613784	9.80328437400749	9.80328437400749	0.00174200473434416	0.00334052994570576
chr12	6558027	6569332	-	NOP2	12	53318	0	11305	3580	1811031568	0	11305	220	1811034928	0	11305	1212	1811033936	1	11304	3134	1811032014	1	11304	1546	1811033602	0	11305	810	1811034338	3.4180308528045	9.80279682727996	9.80279682727996	0.00174246662873989	0.00334052994570576
chr19	11466239	11506698	-	AC008481.3	19	78558	1	40458	3579	1811002415	0	40459	220	1811005774	1	40458	1211	1811004783	1	40458	3134	1811002860	0	40459	1547	1811004447	0	40459	810	1811005184	2.54850668096678	9.75945605518064	9.75945605518064	0.00178402687907375	0.00341616183623977
chr1	235661040	235867906	-	LYST	1	8066	1	206865	3579	1810836008	0	206866	220	1810839367	1	206865	1211	1810838376	1	206865	3134	1810836453	1	206865	1546	1810838041	2	206864	808	1810838779	1.61005485461664	9.71695737779373	9.71695737779373	0.0018257552444727	0.00348861267491076
chr1	28603100	28644005	-	TAF12	1	1533	1	40904	3579	1811001969	0	40905	220	1811005328	1	40904	1211	1811004337	1	40904	3134	1811002414	0	40905	1547	1811004001	0	40905	810	1811004738	2.53754305335149	9.69885090086609	9.69885090086609	0.00184383275064104	0.00351820090440462
chr19	49766133	49807110	+	AP2A1	19	81559	1	40976	3579	1811001897	0	40977	220	1811005256	0	40977	1212	1811004264	2	40975	3133	1811002343	0	40977	1547	1811003929	0	40977	810	1811004666	2.53578435742789	9.6891334632528	9.6891334632528	0.00185360933984369	0.00353546689162176
chr8	21965237	22006285	+	XPO7	8	37862	1	41047	3579	1811001826	0	41048	220	1811005185	0	41048	1212	1811004193	1	41047	3134	1811002271	1	41047	1546	1811003859	0	41048	810	1811004595	2.53405310262323	9.67956955701811	9.67956955701811	0.00186328276787262	0.00355252263984505
chr19	48203070	48214751	+	AC011466.1	19	81308	1	11680	3579	1811031193	0	11681	220	1811034552	0	11681	1212	1811033560	0	11681	3135	1811031637	1	11680	1546	1811033226	0	11681	810	1811033962	3.38531082222574	9.67627863050438	9.67627863050438	0.00186662320029474	0.00355749529503014
chr17	4497880	4539035	+	SPNS2	17	70719	2	41153	3578	1811001720	0	41155	220	1811005078	0	41155	1212	1811004086	1	41154	3134	1811002164	0	41155	1547	1811003751	0	41155	810	1811004488	2.53144969119546	9.66519119427539	9.66519119427539	0.00187792216744742	0.00357482205699826
chr10	6427142	6513172	-	PRKCQ	10	44351	2	86028	3578	1810956845	0	86030	220	1810960203	1	86029	1211	1810959212	0	86030	3135	1810957288	1	86029	1546	1810958877	0	86030	810	1810959613	2.08184530096036	9.65116052544909	9.65116052544909	0.00189231995457662	0.00359800013281143
chr4	498257	539525	+	PIGG	4	20067	1	41267	3579	1811001606	0	41268	220	1811004965	1	41267	1211	1811003974	1	41267	3134	1811002051	0	41268	1547	1811003638	0	41268	810	1811004375	2.52870762339755	9.65004943637177	9.65004943637177	0.00189346488589748	0.00359876855073942
chr18	9913061	9954358	+	VAPA	18	75842	0	41297	3580	1811001576	0	41297	220	1811004936	0	41297	1212	1811003944	2	41295	3133	1811002023	0	41297	1547	1811003609	1	41296	809	1811004347	2.52800512157396	9.64617207285482	9.64617207285482	0.00189746585224804	0.00360355320962508
chr22	39020501	39032316	+	APOBEC3D	22	87825	1	11814	3579	1811031059	0	11815	220	1811034418	0	11815	1212	1811033426	1	11814	3134	1811031504	0	11815	1547	1811033091	0	11815	810	1811033828	3.37390396121681	9.63220980146434	9.63220980146434	0.00191194434076358	0.00362679641055427
chr1	32816441	32857854	+	S100PBP	1	1743	1	41412	3579	1811001461	0	41413	220	1811004820	1	41412	1211	1811003829	1	41412	3134	1811001906	0	41413	1547	1811003493	0	41413	810	1811004230	2.52520002290636	9.63068475719774	9.63068475719774	0.0019135325384162	0.00362839229961978
