chr	start	end	strand	geneName	chrInt	testIndex	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	Zscore	testStat	signedTestStat	pvalue	adjpvalue
chr1	172774904	173064015	+	AL031599.1	1	6270	0	289111	3919	1810753423	1	289110	3997	1810753345	2	289109	4531	1810752811	0	289111	3086	1810754256	2	289109	13953	1810743389	0	289111	7261	1810750081	0	289111	14529	1810742813	1.23885734171025	1.87869656551629	1.87869656551629	0.170482365538207	0.362771047463508
chr12	82357528	82479239	+	METTL25	12	56113	2	121709	3917	1810920825	0	121711	3998	1810920744	0	121711	4533	1810920209	1	121710	3085	1810921657	1	121710	13954	1810910788	1	121710	7260	1810917482	0	121711	14529	1810910213	1.23885773769365	1.87869645166211	1.87869645166211	0.170482378491405	0.362771047463508
chr5	121163686	121351001	+	AC008568.1	5	26315	0	187315	3919	1810855219	1	187314	3997	1810855141	1	187314	4532	1810854606	1	187314	3085	1810856053	0	187315	13955	1810845183	1	187314	7260	1810851878	1	187314	14528	1810844610	1.23885749807862	1.8786959326826	1.8786959326826	0.170482437535749	0.362771047463508
chr2	111767639	111885193	-	ANAPC1	2	11480	0	117554	3919	1810924980	1	117553	3997	1810924902	2	117552	4531	1810924368	0	117554	3086	1810925813	1	117553	13954	1810914945	0	117554	7261	1810921638	1	117553	14528	1810914371	1.23885776187145	1.87869519228116	1.87869519228116	0.170482521771327	0.362771047463508
chr7	77537068	77639620	+	PTPN12	7	34893	1	102551	3918	1810939983	1	102551	3997	1810939904	1	102551	4532	1810939369	0	102552	3086	1810940815	2	102550	13953	1810929948	0	102552	7261	1810936640	0	102552	14529	1810929372	1.23885786553229	1.87869513477199	1.87869513477199	0.170482528314155	0.362771047463508
chr6	143676982	143826177	+	PHACTR2	6	32302	0	149195	3919	1810893339	1	149194	3997	1810893261	0	149195	4533	1810892725	2	149193	3084	1810894174	0	149195	13955	1810883303	1	149194	7260	1810889998	1	149194	14528	1810882730	1.23885761166173	1.87869493616745	1.87869493616745	0.170482550909431	0.362771047463508
chr17	46589668	46757464	+	NSF	17	73403	2	167794	3917	1810874740	1	167795	3997	1810874660	0	167796	4533	1810874124	0	167796	3086	1810875571	0	167796	13955	1810864702	0	167796	7261	1810871396	2	167794	14527	1810864130	1.2388575497665	1.87869492103346	1.87869492103346	0.170482552631228	0.362771047463508
chr9	33921692	34049887	-	UBAP2	9	41513	0	128195	3919	1810914339	0	128195	3998	1810914260	2	128193	4531	1810913727	1	128194	3085	1810915173	1	128194	13954	1810904304	0	128195	7261	1810910997	1	128194	14528	1810903730	1.23885770307419	1.87869414780289	1.87869414780289	0.17048264060185	0.362771047463508
chr2	233353506	233472100	+	DGKD	2	14378	0	118594	3919	1810923940	1	118593	3997	1810923862	2	118592	4531	1810923328	0	118594	3086	1810924773	0	118594	13955	1810913904	1	118593	7260	1810920599	1	118593	14528	1810913331	1.23885775565687	1.87869229610078	1.87869229610078	0.170482851270641	0.362771047463508
chr16	84698977	84779581	+	USP10	16	70064	1	80603	3918	1810961931	1	80603	3997	1810961852	1	80603	4532	1810961317	0	80604	3086	1810962763	1	80603	13954	1810951895	0	80604	7261	1810958588	1	80603	14528	1810951321	1.23885808673931	1.87869186606258	1.87869186606258	0.170482900196278	0.362771047463508
chr4	39546335	39639865	-	SMIM14	4	20915	1	93529	3918	1810949005	0	93530	3998	1810948925	0	93530	4533	1810948390	2	93528	3084	1810949839	2	93528	13953	1810938970	0	93530	7261	1810945662	0	93530	14529	1810938394	1.23885794392541	1.87869155569933	1.87869155569933	0.170482935506454	0.362771047463508
chr14	73850970	73932278	+	AC005520.3	14	61683	1	81307	3918	1810961227	1	81307	3997	1810961148	0	81308	4533	1810960612	1	81307	3085	1810962060	0	81308	13955	1810951190	1	81307	7260	1810957885	1	81307	14528	1810950617	1.23885807780735	1.87869130796753	1.87869130796753	0.170482963691026	0.362771047463508
chr7	43639246	43730541	-	COA1	7	34109	0	91295	3919	1810951239	1	91294	3997	1810951161	2	91293	4531	1810950627	0	91295	3086	1810952072	2	91293	13953	1810941205	0	91295	7261	1810947897	0	91295	14529	1810940629	1.23885796569277	1.87869106186554	1.87869106186554	0.170482991690178	0.362771047463508
chr3	49467702	49535618	+	DAG1	3	16290	0	67916	3919	1810974618	1	67915	3997	1810974540	1	67915	4532	1810974005	1	67915	3085	1810975452	2	67914	13953	1810964584	0	67916	7261	1810971276	0	67916	14529	1810964008	1.23885827986918	1.87869073147886	1.87869073147886	0.170483029278453	0.362771047463508
chr11	101914009	102001062	+	CEP126	11	51784	0	87053	3919	1810955481	1	87052	3997	1810955403	1	87052	4532	1810954868	1	87052	3085	1810956315	1	87052	13954	1810945446	0	87053	7261	1810952139	1	87052	14528	1810944872	1.23885801018332	1.87869069585577	1.87869069585577	0.170483033331312	0.362771047463508
chr17	18855352	18930994	+	PRPSAP2	17	71684	0	75642	3919	1810966892	2	75640	3996	1810966815	0	75642	4533	1810966278	1	75641	3085	1810967726	0	75642	13955	1810956856	1	75641	7260	1810963551	1	75641	14528	1810956283	1.23885815456681	1.8786886150483	1.8786886150483	0.170483270066145	0.362771047463508
chr5	32530632	32601323	+	SUB1	5	24548	1	70690	3918	1810971844	0	70691	3998	1810971764	2	70689	4531	1810971231	0	70691	3086	1810972676	0	70691	13955	1810961807	1	70690	7260	1810968502	1	70690	14528	1810961234	1.23885823168897	1.87868787138723	1.87868787138723	0.170483354673046	0.362771047463508
chr17	64319414	64391860	-	PECAM1	17	74329	3	72443	3916	1810970091	0	72446	3998	1810970009	0	72446	4533	1810969474	0	72446	3086	1810970921	0	72446	13955	1810960052	1	72445	7260	1810966747	1	72445	14528	1810959479	1.23885820314746	1.87868778849952	1.87868778849952	0.170483364103249	0.362771047463508
chr19	6210380	6280975	-	MLLT1	19	78050	1	70594	3918	1810971940	1	70594	3997	1810971861	1	70594	4532	1810971326	0	70595	3086	1810972772	1	70594	13954	1810961904	0	70595	7261	1810968597	1	70594	14528	1810961330	1.23885823329873	1.87868774146773	1.87868774146773	0.170483369454094	0.362771047463508
chr17	78852976	78926387	-	TIMP2	17	75117	0	73411	3919	1810969123	2	73409	3996	1810969046	1	73410	4532	1810968510	0	73411	3086	1810969956	0	73411	13955	1810959087	1	73410	7260	1810965782	1	73410	14528	1810958514	1.23885818802424	1.87868686532602	1.87868686532602	0.170483469133492	0.362771047463508
chr11	125624973	125676255	+	CHEK1	11	52735	0	51282	3919	1810991252	1	51281	3997	1810991174	1	51281	4532	1810990639	1	51281	3085	1810992086	0	51282	13955	1810981216	1	51281	7260	1810987911	1	51281	14528	1810980643	1.23885867782373	1.87868680176325	1.87868680176325	0.170483476365086	0.362771047463508
chr20	34740400	34807447	+	AL109824.1	20	83823	0	67047	3919	1810975487	2	67045	3996	1810975410	1	67046	4532	1810974874	0	67047	3086	1810976320	0	67047	13955	1810965451	1	67046	7260	1810972146	1	67046	14528	1810964878	1.23885829575384	1.87868674262427	1.87868674262427	0.170483483093382	0.362771047463508
chr11	128278	186136	+	AC069287.3	11	47646	0	57858	3919	1810984676	2	57856	3996	1810984599	0	57858	4533	1810984062	1	57857	3085	1810985510	0	57858	13955	1810974640	1	57857	7260	1810981335	1	57857	14528	1810974067	1.23885849315015	1.87868556636386	1.87868556636386	0.170483616917661	0.362771047463508
chr5	159158520	159208634	-	RNF145	5	27687	0	50114	3919	1810992420	0	50114	3998	1810992341	1	50113	4532	1810991807	2	50112	3084	1810993255	0	50114	13955	1810982384	0	50114	7261	1810989078	2	50112	14527	1810981812	1.2388587157116	1.87868506344967	1.87868506344967	0.17048367413473	0.362771047463508
chr20	62707835	62762771	+	NTSR1	20	84970	1	54935	3918	1810987599	1	54935	3997	1810987520	1	54935	4532	1810986985	0	54936	3086	1810988431	2	54934	13953	1810977564	0	54936	7261	1810984256	0	54936	14529	1810976988	1.23885856973125	1.87868449301459	1.87868449301459	0.170483739033746	0.362771047463508
chr17	41866930	41920019	-	ACLY	17	72906	2	53087	3917	1810989447	0	53089	3998	1810989366	0	53089	4533	1810988831	1	53088	3085	1810990279	2	53087	13953	1810979411	0	53089	7261	1810986103	0	53089	14529	1810978835	1.23885862253242	1.87868239125237	1.87868239125237	0.170483978153754	0.362771047463508
chr21	29298415	29346148	+	BACH1	21	85614	0	47733	3919	1810994801	1	47732	3997	1810994723	2	47731	4531	1810994189	0	47733	3086	1810995634	1	47732	13954	1810984766	0	47733	7261	1810991459	1	47732	14528	1810984192	1.23885879861547	1.87868195725605	1.87868195725605	0.170484027530084	0.362771047463508
chr2	96593183	96639316	-	KANSL3	2	11013	0	46133	3919	1810996401	1	46132	3997	1810996323	1	46132	4532	1810995788	1	46132	3085	1810997235	0	46133	13955	1810986365	0	46133	7261	1810993059	2	46131	14527	1810985793	1.23885885918537	1.87868134421296	1.87868134421296	0.170484097276827	0.362771047463508
chr7	45026025	45076451	+	CCM2	7	34228	0	50426	3919	1810992108	1	50425	3997	1810992030	2	50424	4531	1810991496	0	50426	3086	1810992941	0	50426	13955	1810982072	0	50426	7261	1810988766	2	50424	14527	1810981500	1.23885870538678	1.87868069298565	1.87868069298565	0.170484171367876	0.362771047463508
chr1	145926257	145977811	+	AC243547.3	1	4591	2	51552	3917	1810990982	0	51554	3998	1810990901	0	51554	4533	1810990366	1	51553	3085	1810991814	0	51554	13955	1810980944	1	51553	7260	1810987639	1	51553	14528	1810980371	1.23885866926548	1.87867984874174	1.87867984874174	0.170484267418752	0.362771047463508
chr8	123767455	123810479	+	FAM91A1	8	40186	0	43024	3919	1810999510	1	43023	3997	1810999432	1	43023	4532	1810998897	1	43023	3085	1811000344	2	43022	13953	1810989476	0	43024	7261	1810996168	0	43024	14529	1810988900	1.23885898971304	1.87867975770496	1.87867975770496	0.170484277776145	0.362771047463508
chr20	35632339	35675544	-	AL109827.1	20	83880	2	43203	3917	1810999331	1	43204	3997	1810999251	0	43205	4533	1810998715	0	43205	3086	1811000162	1	43204	13954	1810989294	0	43205	7261	1810995987	1	43204	14528	1810988720	1.23885898159396	1.87867936701514	1.87867936701514	0.170484322225526	0.362771047463508
chr14	100238143	100282788	+	YY1	14	62508	1	44644	3918	1810997890	0	44645	3998	1810997810	1	44644	4532	1810997276	1	44644	3085	1810998723	0	44645	13955	1810987853	0	44645	7261	1810994547	2	44643	14527	1810987281	1.23885891938823	1.87867897632532	1.87867897632532	0.170484366674921	0.362771047463508
chr3	63862154	63902202	+	AC104162.2	3	16838	1	40047	3918	1811002487	0	40048	3998	1811002407	1	40047	4532	1811001873	1	40047	3085	1811003320	1	40047	13954	1810992451	0	40048	7261	1810999144	1	40047	14528	1810991877	1.23885913364168	1.87867880496196	1.87867880496196	0.170484386171204	0.362771047463508
chr20	35626030	35665886	-	CPNE1	20	83877	2	39854	3917	1811002680	1	39855	3997	1811002600	0	39856	4533	1811002064	0	39856	3086	1811003511	1	39855	13954	1810992643	0	39856	7261	1810999336	1	39855	14528	1810992069	1.23885914366019	1.87867552158423	1.87867552158423	0.170484759726823	0.362771047463508
chr18	47134655	47177281	-	AC012254.2	18	76610	0	42626	3919	1810999908	1	42625	3997	1810999830	1	42625	4532	1810999295	1	42625	3085	1811000742	1	42625	13954	1810989873	0	42626	7261	1810996566	1	42625	14528	1810989299	1.23885900779627	1.87867394275963	1.87867394275963	0.170484939352789	0.362771047463508
chr12	89560128	89594878	+	AC025034.1	12	56183	0	34750	3919	1811007784	0	34750	3998	1811007705	1	34749	4532	1811007171	2	34748	3084	1811008619	0	34750	13955	1810997748	1	34749	7260	1811004443	1	34749	14528	1810997175	1.23885945089614	1.8786733429879	1.8786733429879	0.170485007590051	0.362771047463508
chr9	131132971	131168505	-	AL157938.2	9	43638	0	35534	3919	1811007000	0	35534	3998	1811006921	2	35532	4531	1811006388	1	35533	3085	1811007834	1	35533	13954	1810996965	0	35534	7261	1811003658	1	35533	14528	1810996391	1.23885939796846	1.8786720095668	1.8786720095668	0.17048515929622	0.362771047463508
chr1	156308967	156339292	-	CCT3	1	5503	0	30325	3919	1811012209	2	30323	3996	1811012132	1	30324	4532	1811011596	0	30325	3086	1811013042	0	30325	13955	1811002173	0	30325	7261	1811008867	2	30323	14527	1811001601	1.23885980079626	1.87866787845269	1.87866787845269	0.170485629302887	0.362771047463508
chr16	2495031	2520218	+	AC093525.2	16	66825	1	25186	3918	1811017348	1	25186	3997	1811017269	1	25186	4532	1811016734	0	25187	3086	1811018180	1	25186	13954	1811007312	0	25187	7261	1811014005	1	25186	14528	1811006738	1.23886036139274	1.87866092100739	1.87866092100739	0.17048642087133	0.362771047463508
chr18	47152833	47177364	-	IER3IP1	18	76611	0	24531	3919	1811018003	1	24530	3997	1811017925	1	24530	4532	1811017390	1	24530	3085	1811018837	1	24530	13954	1811007968	0	24531	7261	1811014661	1	24530	14528	1811007394	1.23886044988449	1.87865858036093	1.87865858036093	0.170486687174318	0.362771047463508
chr16	2751637	2771412	+	SRRM2	16	66867	0	19775	3919	1811022759	2	19773	3996	1811022682	0	19775	4533	1811022145	1	19774	3085	1811023593	2	19773	13953	1811012725	0	19775	7261	1811019417	0	19775	14529	1811012149	1.23886126694054	1.87865227321163	1.87865227321163	0.170487404761661	0.362771047463508
chr17	81683010	81702121	+	HGS	17	75316	2	19109	3917	1811023425	0	19111	3998	1811023344	1	19110	4532	1811022810	0	19111	3086	1811024256	0	19111	13955	1811013387	0	19111	7261	1811020081	2	19109	14527	1811012815	1.23886141334922	1.87864783662371	1.87864783662371	0.1704879095305	0.362771047463508
chr20	35648924	35665900	-	RBM12	20	83883	2	16974	3917	1811025560	1	16975	3997	1811025480	0	16976	4533	1811024944	0	16976	3086	1811026391	1	16975	13954	1811015523	0	16976	7261	1811022216	1	16975	14528	1811014949	1.23886196178341	1.87864090874791	1.87864090874791	0.170488697746831	0.362771047463508
chr16	1308802	1324952	+	UBE2I	16	66587	1	16149	3918	1811026385	2	16148	3996	1811026307	0	16150	4533	1811025770	0	16150	3086	1811027217	1	16149	13954	1811016349	0	16150	7261	1811023042	1	16149	14528	1811015775	1.23886221288004	1.87863768357784	1.87863768357784	0.170489064690709	0.362771047463508
chr17	57834780	57851044	-	MRPS23	17	73927	0	16264	3919	1811026270	2	16262	3996	1811026193	1	16263	4532	1811025657	0	16264	3086	1811027103	0	16264	13955	1811016234	1	16263	7260	1811022929	1	16263	14528	1811015661	1.23886217669709	1.87863711826503	1.87863711826503	0.170489129009293	0.362771047463508
chr5	177483393	177498604	-	PDLIM7	5	28158	0	15211	3919	1811027323	2	15209	3996	1811027246	0	15211	4533	1811026709	1	15210	3085	1811028157	0	15211	13955	1811017287	1	15210	7260	1811023982	1	15210	14528	1811016714	1.23886253144582	1.87863300088793	1.87863300088793	0.170489597465588	0.362771047463508
chr8	144314583	144327852	-	DGAT1	8	40845	2	13267	3917	1811029267	0	13269	3998	1811029186	1	13268	4532	1811028652	0	13269	3086	1811030098	2	13267	13953	1811019231	0	13269	7261	1811025923	0	13269	14529	1811018655	1.23886333331567	1.8786263752263	1.8786263752263	0.170490351306103	0.362771047463508
chr6	30702066	30713184	+	MDC1-AS1	6	29453	0	11118	3919	1811031416	2	11116	3996	1811031339	0	11118	4533	1811030802	1	11117	3085	1811032250	1	11117	13954	1811021381	0	11118	7261	1811028074	1	11117	14528	1811020807	1.23886454852084	1.87860826286487	1.87860826286487	0.17049241207558	0.362771047463508
chr11	65496687	65506431	+	MALAT1	11	50435	0	9744	3919	1811032790	3	9741	3995	1811032714	0	9744	4533	1811032176	0	9744	3086	1811033623	1	9743	13954	1811022755	0	9744	7261	1811029448	1	9743	14528	1811022181	1.23886560556374	1.87859439267777	1.87859439267777	0.17049399020268	0.362771047463508
chr12	49322254	49331731	+	TROAP	12	54700	0	9477	3919	1811033057	1	9476	3997	1811032979	1	9476	4532	1811032444	1	9476	3085	1811033891	0	9477	13955	1811023021	1	9476	7260	1811029716	1	9476	14528	1811022448	1.23886584655643	1.87859226437286	1.87859226437286	0.1704942323592	0.362771047463508
chr16	28830611	28838200	-	AC133550.2	16	68029	2	7587	3917	1811034947	1	7588	3997	1811034867	0	7589	4533	1811034331	0	7589	3086	1811035778	0	7589	13955	1811024909	1	7588	7260	1811031604	1	7588	14528	1811024336	1.23886803450285	1.87856437009759	1.87856437009759	0.170497406179963	0.362771047463508
chr6	33250271	33272876	-	VPS52	6	29842	1	22604	3918	1811019930	5	22600	3993	1811019855	3	22602	4530	1811019318	1	22604	3085	1811020763	4	22601	13951	1811009897	4	22601	7257	1811016591	5	22600	14524	1811009324	0.571089518523162	1.77466674358584	1.77466674358584	0.182805585691128	0.374439673795177
chr6	31797395	31807966	-	LSM2	6	29657	0	10571	3919	1811031963	0	10571	3998	1811031884	2	10569	4531	1811031351	1	10570	3085	1811032797	7	10564	13948	1811021934	2	10569	7259	1811028623	6	10565	14523	1811021359	-0.776811896700342	1.77422922546975	-1.77422922546975	0.182859543957557	0.374439673795177
chr12	79584878	79691964	-	PAWR	12	56063	0	107086	3919	1810935448	0	107086	3998	1810935369	2	107084	4531	1810934836	1	107085	3085	1810936282	6	107080	13949	1810925418	4	107082	7257	1810932110	5	107081	14524	1810924843	-0.776449432508539	1.77275162702426	-1.77275162702426	0.183041909819932	0.374439673795177
chr12	89588071	89709831	-	ATP2B1	12	56186	0	121760	3919	1810920774	0	121760	3998	1810920695	2	121758	4531	1810920162	1	121759	3085	1810921608	5	121755	13950	1810910743	3	121757	7258	1810917435	7	121753	14522	1810910171	-0.776444649227762	1.77273364225402	-1.77273364225402	0.183044130806555	0.374439673795177
chr7	18085948	18666923	+	HDAC9	7	33427	1	580974	3918	1810461560	0	580975	3998	1810461480	2	580973	4531	1810460947	0	580975	3086	1810462392	6	580969	13949	1810451529	2	580973	7259	1810458219	7	580968	14522	1810450956	-0.776417057681041	1.77262040646747	-1.77262040646747	0.183058115309485	0.374439673795177
chr7	44379118	44491658	-	NUDCD3	7	34176	0	112540	3919	1810929994	4	112536	3994	1810929919	1	112539	4532	1810929381	2	112538	3084	1810930829	3	112537	13952	1810919961	2	112538	7259	1810926654	3	112537	14526	1810919387	0.699942076373603	1.76561023970135	1.76561023970135	0.183926280800159	0.374439673795177
chr16	87406247	87494024	-	ZCCHC14	16	70194	1	87776	3918	1810954758	3	87774	3995	1810954681	2	87775	4531	1810954145	1	87776	3085	1810955591	3	87774	13952	1810944724	2	87775	7259	1810951417	3	87774	14526	1810944150	0.699939778295731	1.76559435902163	1.76559435902163	0.18392825293698	0.374439673795177
chr17	81394474	81466331	+	BAHCC1	17	75277	1	71856	3918	1810970678	2	71855	3996	1810970600	2	71855	4531	1810970065	2	71855	3084	1810971512	3	71854	13952	1810960644	2	71855	7259	1810967337	3	71854	14526	1810960070	0.699937464454414	1.76557377027348	1.76557377027348	0.183930809780199	0.374439673795177
chr7	44605587	44676594	+	OGDH	7	34189	2	71005	3917	1810971529	4	71003	3994	1810971452	1	71006	4532	1810970914	0	71007	3086	1810972360	4	71003	13951	1810961495	1	71006	7260	1810968186	3	71004	14526	1810960920	0.699937311706922	1.76556938863359	1.76556938863359	0.183931353925753	0.374439673795177
chr16	588356	629271	+	RAB40C	16	66470	4	40911	3915	1811001623	1	40914	3997	1811001541	1	40914	4532	1811001006	1	40914	3085	1811002453	4	40911	13951	1810991587	1	40914	7260	1810998278	3	40912	14526	1810991012	0.699927816188104	1.76549027906731	1.76549027906731	0.183941178677986	0.374439673795177
