testIndex	chr	start	end	strand	geneName	chrInt	(Intercept)	time	group	V4	interaction	testStat	signedTestStat	pvalue	adjpvalue
9743	chr2	46541489	46584688	+	RHOQ	2	-8.47128102821278	0.2742460103657	-0.268041859932625	-0.334258297942794	0	0	0	1	1
9745	chr2	46580936	46618041	-	PIGF	2	-8.47130438111059	0.274247439961983	-0.267992025112042	-0.233771972434156	0	0	0	1	1
9747	chr2	46616214	46630176	+	CRIPT	2	-8.47130438111059	0.274247439961983	-0.267992025112042	-0.233771972434156	0	0	0	1	1
9767	chr2	46915156	47074048	+	TTC7A	2	-8.4712902333975	0.274282944573888	-0.268102659733754	-0.145871419813446	0	0	0	1	1
9774	chr2	47086990	47156308	-	STPG4	2	-8.47130366453283	0.274246710268745	-0.268022419092423	0.0389055803325764	0	0	0	1	1
9776	chr2	47160082	47177601	-	CALM2	2	-8.47130438111059	0.274247439961983	-0.267992025112042	-0.233771972434156	0	0	0	1	1
9785	chr2	47192404	47345989	-	EPCAM-DT	2	-8.47130366453283	0.274246710268745	-0.268022419092423	0.0389055803325764	0	0	0	1	1
9796	chr2	47402118	47567156	+	MSH2	2	-8.47130279603313	0.274245825889051	-0.268019742456965	0	0	0	0	1	1
9815	chr2	47924180	48315206	-	AC092650.1	2	-8.47130366453283	0.274246710268745	-0.268022419092423	0.0389055803325764	0	0	0	1	1
9823	chr2	48340686	48341826	-	RNU4-49P	2	-8.47130438111058	0.274247439961981	-0.267992025112044	-0.233771972434155	0	0	0	1	1
9825	chr2	48440042	48441597	-	AC093635.1	2	-8.47130279603313	0.274245825889051	-0.268019742456965	0	0	0	0	1	1
9831	chr2	48528924	48679603	+	STON1-GTF2A1L	2	-8.47130279603313	0.274245825889051	-0.268019742456965	0	0	0	0	1	1
9848	chr2	49202125	49452896	-	AC009975.2	2	-8.47128102821278	0.2742460103657	-0.268041859932625	-0.334258297942794	0	0	0	1	1
9853	chr2	49918502	51033132	-	NRXN1	2	-8.47130725448932	0.274250365908296	-0.268013712112711	-0.0285433657707975	0	0	0	1	1
9890	chr2	53669979	53787953	-	ASB3	2	-8.47127478791138	0.274258336870557	-0.26807146369887	-0.204508895921558	0	0	0	1	1
9902	chr2	53970107	54066047	+	ACYP2	2	-8.47130279603313	0.274245825889051	-0.268019742456965	0	0	0	0	1	1
9916	chr2	54516047	54541697	-	AC092839.1	2	-8.47128102821278	0.2742460103657	-0.268041859932625	-0.334258297942794	0	0	0	1	1
9958	chr2	55313081	55340310	+	AC012358.4	2	-8.47130078906495	0.274271980329328	-0.26807132232955	-0.135345920485072	0	0	0	1	1
9975	chr2	55634060	55694844	-	PNPT1	2	-8.47129023339877	0.274282944573962	-0.268102659732377	-0.145871419813025	0	0	0	1	1
9977	chr2	55865966	55924782	-	EFEMP1	2	-8.47130279603313	0.274245825889051	-0.268019742456965	0	0	0	0	1	1
9990	chr2	57289647	57381132	-	AC132153.1	2	-8.47130279603313	0.274245825889051	-0.268019742456965	0	0	0	0	1	1
10001	chr2	58159242	58242323	-	FANCL	2	-8.47142386866682	0.27424479989958	-0.267896725150449	0.582472328248759	0	0	0	1	1
10019	chr2	59218679	60101200	-	AC007100.1	2	-8.47130279603313	0.274245825889051	-0.268019742456965	0	0	0	0	1	1
10038	chr2	60450519	60555467	-	BCL11A	2	-8.47129099671013	0.274256390662648	-0.268051566075129	-0.168598722189158	0	0	0	1	1
10056	chr2	60880520	60931610	+	REL	2	-8.47130366453283	0.274246710268745	-0.268022419092423	0.0389055803325764	0	0	0	1	1
10087	chr2	61477848	61539356	-	XPO1	2	-8.47130279603313	0.274245825889051	-0.268019742456965	0	0	0	0	1	1
10092	chr2	61824847	61855060	-	FAM161A	2	-8.47130438111059	0.274247439961983	-0.267992025112042	-0.233771972434156	0	0	0	1	1
10098	chr2	61904646	62136247	+	COMMD1	2	-8.47129099671013	0.274256390662648	-0.268051566075129	-0.168598722189158	0	0	0	1	1
10100	chr2	62069446	62147881	-	AC018462.1	2	-8.47130279603313	0.274245825889051	-0.268019742456965	0	0	0	0	1	1
10107	chr2	62500217	62507195	-	TMEM17	2	-8.47130279603313	0.274245825889051	-0.268019742456965	0	0	0	0	1	1
10108	chr2	62533680	62663654	-	AC092155.1	2	-8.47130438111058	0.274247439961983	-0.267992025112047	-0.233771972434155	0	0	0	1	1
10134	chr2	63587608	63607194	+	MDH1	2	-8.47130279603313	0.274245825889051	-0.268019742456965	0	0	0	0	1	1
10139	chr2	63839939	63891562	+	UGP2	2	-8.47130438111058	0.274247439961983	-0.267992025112047	-0.233771972434155	0	0	0	1	1
10153	chr2	64142238	64229605	+	AC012368.1	2	-8.47130279603313	0.274245825889051	-0.268019742456965	0	0	0	0	1	1
10170	chr2	64523304	64592997	+	AFTPH	2	-8.47130366453283	0.274246710268745	-0.268022419092423	0.0389055803325764	0	0	0	1	1
10182	chr2	64846129	64864626	-	LINC01800	2	-8.47130279603313	0.274245825889051	-0.268019742456965	0	0	0	0	1	1
10194	chr2	65086853	65131106	-	RAB1A	2	-8.47128102821278	0.2742460103657	-0.268041859932625	-0.334258297942794	0	0	0	1	1
10202	chr2	65310850	65433599	-	SPRED2	2	-8.47127777094292	0.274286079200245	-0.268121063616454	-0.160850403259807	0	0	0	1	1
10226	chr2	66434124	66573869	+	MEIS1	2	-8.47129099671013	0.274256390662648	-0.268051566075129	-0.168598722189158	0	0	0	1	1
10246	chr2	67175187	67398980	-	LINC01829	2	-8.47132327459136	0.274266678705918	-0.267987251025949	-0.126502456357106	0	0	0	1	1
10251	chr2	67396323	67412089	+	ETAA1	2	-8.47130438111058	0.274247439961983	-0.267992025112047	-0.233771972434155	0	0	0	1	1
10267	chr2	68131237	68262230	-	AC017083.3	2	-8.47129099671013	0.274256390662648	-0.268051566075129	-0.168598722189158	0	0	0	1	1
10285	chr2	68733810	68826833	+	ARHGAP25	2	-8.47129099671013	0.274256390662648	-0.268051566075129	-0.168598722189158	0	0	0	1	1
10305	chr2	69319779	69388227	-	GFPT1	2	-8.47130366453283	0.274246710268745	-0.268022419092423	0.0389055803325764	0	0	0	1	1
10314	chr2	69457996	69644739	-	AAK1	2	-8.47130438111058	0.274247439961983	-0.267992025112047	-0.233771972434155	0	0	0	1	1
10322	chr2	69828659	69881384	+	GMCL1	2	-8.47130438111059	0.274247439961983	-0.267992025112042	-0.233771972434156	0	0	0	1	1
10323	chr2	69892955	69905236	+	SNRNP27	2	-8.47130366453283	0.274246710268745	-0.268022419092423	0.0389055803325764	0	0	0	1	1
10328	chr2	69962262	70088015	-	PCBP1-AS1	2	-8.47130279603313	0.274245825889051	-0.268019742456965	0	0	0	0	1	1
10355	chr2	70209443	70249628	-	TIA1	2	-8.47130279603313	0.274245825889051	-0.268019742456965	0	0	0	0	1	1
10361	chr2	70257136	70281185	+	PCYOX1	2	-8.47130279603313	0.274245825889051	-0.268019742456965	0	0	0	0	1	1
10417	chr2	71275592	71395670	+	ZNF638	2	-8.47130279603313	0.274245825889051	-0.268019742456965	0	0	0	0	1	1
10436	chr2	72175983	72827033	-	EXOC6B	2	-8.47130438111058	0.274247439961981	-0.267992025112044	-0.233771972434155	0	0	0	1	1
10445	chr2	72942035	73072712	-	SFXN5	2	-8.47130279603313	0.274245825889051	-0.268019742456965	0	0	0	0	1	1
10454	chr2	73233235	73253021	+	CCT7	2	-8.47130279603313	0.274245825889051	-0.268019742456965	0	0	0	0	1	1
10467	chr2	73384757	73609715	+	ALMS1	2	-8.47130366453283	0.274246710268745	-0.268022419092427	0.0389055803325784	0	0	0	1	1
10479	chr2	73762183	73781157	-	DUSP11	2	-8.47130279603313	0.274245825889051	-0.268019742456965	0	0	0	0	1	1
10483	chr2	73827915	73867168	+	STAMBP	2	-8.47130279603313	0.274245825889051	-0.268019742456965	0	0	0	0	1	1
10493	chr2	73925825	73958959	+	DGUOK	2	-8.47130040068858	0.274243386753969	-0.267985261772066	-0.185834270684504	0	0	0	1	1
10499	chr2	73985403	74108176	+	TET3	2	-8.47129579421546	0.274238696025317	-0.26797826432139	-0.129353876047008	0	0	0	1	1
10508	chr2	74152527	74179879	-	MOB1A	2	-8.47134010352411	0.274283814870209	-0.267906674904335	-0.246739830280953	0	0	0	1	1
10511	chr2	74197609	74215298	+	MTHFD2	2	-8.47130279603313	0.274245825889051	-0.268019742456965	0	0	0	0	1	1
10514	chr2	74211603	74364377	-	AC006030.1	2	-8.47130279603313	0.274245825889051	-0.268019742456965	0	0	0	0	1	1
10527	chr2	74361156	74393087	-	DCTN1	2	-8.47130078906442	0.274271980329164	-0.268071322329774	-0.135345920485086	0	0	0	1	1
10532	chr2	74393835	74422662	-	AC005041.1	2	-8.47130279603313	0.274245825889051	-0.268019742456965	0	0	0	0	1	1
10548	chr2	74461056	74466382	-	MOGS	2	-8.47130279603313	0.274245825889051	-0.268019742456965	0	0	0	0	1	1
10558	chr2	74472831	74483998	-	CCDC142	2	-8.47133589252716	0.274245545432048	-0.267986114376764	0.359141431069832	0	0	0	1	1
10560	chr2	74482080	74494559	+	TTC31	2	-8.47130279603313	0.274245825889051	-0.268019742456965	0	0	0	0	1	1
10569	chr2	74505042	74508695	-	PCGF1	2	-8.47130279603313	0.274245825889051	-0.268019742456965	0	0	0	0	1	1
10582	chr2	74548025	74557536	+	DOK1	2	-8.47129099671013	0.274256390662648	-0.268051566075129	-0.168598722189158	0	0	0	1	1
10591	chr2	74723872	74779780	-	AC007387.2	2	-8.47128102821278	0.2742460103657	-0.268041859932625	-0.334258297942794	0	0	0	1	1
10602	chr2	74957642	74970128	+	POLE4	2	-8.47130279603313	0.274245825889051	-0.268019742456965	0	0	0	0	1	1
10609	chr2	75492317	75561939	-	EVA1A	2	-8.47128102821278	0.2742460103657	-0.268041859932625	-0.334258297942794	0	0	0	1	1
10616	chr2	75645782	75662206	+	MRPL19	2	-8.47130040068858	0.274243386753969	-0.267985261772066	-0.185834270684504	0	0	0	1	1
10636	chr2	76747718	77523339	-	LRRTM4	2	-8.47128102821278	0.2742460103657	-0.268041859932625	-0.334258297942794	0	0	0	1	1
10649	chr2	78880712	78932146	-	AC092604.1	2	-8.47130438111058	0.274247439961981	-0.267992025112044	-0.233771972434155	0	0	0	1	1
10661	chr2	79184230	80648779	+	CTNNA2	2	-8.47130279603313	0.274245825889051	-0.268019742456965	0	0	0	0	1	1
10671	chr2	80028011	80031551	-	AC016716.1	2	-8.47130279603313	0.274245825889051	-0.268019742456965	0	0	0	0	1	1
10696	chr2	84925018	84966685	+	AC022210.2	2	-8.47134987585717	0.274203673318603	-0.267892768373037	0.381048311277833	0	0	0	1	1
10702	chr2	85318019	85329296	-	TGOLN2	2	-8.47129099671013	0.274256390662648	-0.268051566075129	-0.168598722189158	0	0	0	1	1
10709	chr2	85341954	85355528	-	RETSAT	2	-8.47130279603313	0.274245825889051	-0.268019742456965	0	0	0	0	1	1
10710	chr2	85353752	85391748	+	ELMOD3	2	-8.47130438111058	0.274247439961983	-0.267992025112047	-0.233771972434155	0	0	0	1	1
10720	chr2	85394827	85415042	-	CAPG	2	-8.47130438111059	0.274247439961983	-0.267992025112042	-0.233771972434156	0	0	0	1	1
10734	chr2	85544719	85562493	-	GGCX	2	-8.47129099671013	0.274256390662648	-0.268051566075129	-0.168598722189158	0	0	0	1	1
10736	chr2	85560561	85581997	+	VAMP8	2	-8.47129099671013	0.274256390662648	-0.268051566075129	-0.168598722189158	0	0	0	1	1
10746	chr2	85605253	85613066	-	C2orf68	2	-8.47130366453283	0.274246710268745	-0.268022419092423	0.0389055803325764	0	0	0	1	1
10748	chr2	85611102	85649282	+	USP39	2	-8.47129099671013	0.274256390662648	-0.268051566075129	-0.168598722189158	0	0	0	1	1
10782	chr2	86105234	86142157	+	PTCD3	2	-8.47132968235971	0.274273203463332	-0.267979820237141	-0.237475818632909	0	0	0	1	1
10785	chr2	86143931	86196002	-	IMMT	2	-8.47128102821278	0.2742460103657	-0.268041859932625	-0.334258297942794	0	0	0	1	1
10794	chr2	86198354	86212838	+	MRPL35	2	-8.47130279603313	0.274245825889051	-0.268019742456965	0	0	0	0	1	1
10808	chr2	86503429	86564443	-	CHMP3	2	-8.47130279603313	0.274245825889051	-0.268019742456965	0	0	0	0	1	1
10811	chr2	86505667	86722122	-	RNF103-CHMP3	2	-8.47130366453283	0.274246710268745	-0.268022419092423	0.0389055803325764	0	0	0	1	1
10813	chr2	86561074	86617441	+	AC015971.1	2	-8.47130366453283	0.274246710268745	-0.268022419092423	0.0389055803325764	0	0	0	1	1
10833	chr2	87030674	87077429	-	AC125232.1	2	-8.47130438111059	0.274247439961983	-0.267992025112042	-0.233771972434156	0	0	0	1	1
10837	chr2	87311459	87349728	-	AC068279.2	2	-8.47129099671013	0.274256390662648	-0.268051566075129	-0.168598722189158	0	0	0	1	1
10840	chr2	87453780	87630751	+	CYTOR	2	-8.47130438111058	0.274247439961983	-0.267992025112047	-0.233771972434155	0	0	0	1	1
10859	chr2	88027204	88056783	-	KRCC1	2	-8.47130279603313	0.274245825889051	-0.268019742456965	0	0	0	0	1	1
10878	chr2	88537719	88575610	+	AC104134.1	2	-8.47133657049389	0.274280217330694	-0.267992242702441	-0.263278892976447	0	0	0	1	1
10883	chr2	88690672	88750929	+	RPIA	2	-8.47130279603313	0.274245825889051	-0.268019742456965	0	0	0	0	1	1
10954	chr2	95164431	95184317	+	ZNF2	2	-8.47133657049389	0.274280217330694	-0.267992242702441	-0.263278892976447	0	0	0	1	1
10991	chr2	96184858	96209818	-	STARD7	2	-8.4712909967096	0.274256390662591	-0.268051566075581	-0.168598722189366	0	0	0	1	1
10992	chr2	96207406	96242581	+	STARD7-AS1	2	-8.47130279603313	0.274245825889051	-0.268019742456965	0	0	0	0	1	1
10997	chr2	96274337	96306546	-	SNRNP200	2	-8.47130279603313	0.274245825889051	-0.268019742456965	0	0	0	0	1	1
11002	chr2	96334765	96377091	+	NCAPH	2	-8.4713004006884	0.274243386753893	-0.267985261772056	-0.185834270684536	0	0	0	1	1
11012	chr2	96593171	96639312	-	KANSL3	2	-8.47131375474021	0.274256984975455	-0.267995556410339	-0.071249431658868	0	0	0	1	1
11020	chr2	96759901	96811874	+	CNNM4	2	-8.47130279603313	0.274245825889051	-0.268019742456965	0	0	0	0	1	1
11025	chr2	96837911	96845021	-	ANKRD23	2	-8.47130366453364	0.274246710269055	-0.268022419092147	0.0389055803327986	0	0	0	1	1
11028	chr2	96847989	96859016	-	ANKRD39	2	-8.47130438111058	0.274247439961983	-0.267992025112047	-0.233771972434155	0	0	0	1	1
11030	chr2	96875881	96899133	-	FAM178B	2	-8.47130078906442	0.274271980329164	-0.268071322329774	-0.135345920485086	0	0	0	1	1
11061	chr2	97492662	97590721	-	ANKRD36B	2	-8.47133657049382	0.274280217330727	-0.267992242702623	-0.263278892976443	0	0	0	1	1
11080	chr2	98345187	98397344	+	CNGA3	2	-8.47130366453364	0.274246710269055	-0.268022419092147	0.0389055803327986	0	0	0	1	1
11083	chr2	98443853	98594390	+	INPP4A	2	-8.47128754216439	0.274267793190953	-0.268076632854979	-0.0620574796446363	0	0	0	1	1
11089	chr2	98599313	98609512	-	COA5	2	-8.47130279603313	0.274245825889051	-0.268019742456965	0	0	0	0	1	1
11095	chr2	98619105	98732132	-	MGAT4A	2	-8.47128102821268	0.274246010365488	-0.268041859932109	-0.334258297942685	0	0	0	1	1
11128	chr2	99318981	99337333	-	TXNDC9	2	-8.47132643200572	0.274269893741729	-0.268092585658215	0.732341593500184	0	0	0	1	1
11131	chr2	99336370	99400265	+	EIF5B	2	-8.47130279603313	0.274245825889051	-0.268019742456965	0	0	0	0	1	1
11154	chr2	100819138	100996829	+	NPAS2	2	-8.47128102821268	0.274246010365488	-0.268041859932109	-0.334258297942685	0	0	0	1	1
11172	chr2	101275600	101309701	-	RNF149	2	-8.47133657049389	0.274280217330694	-0.267992242702441	-0.263278892976447	0	0	0	1	1
11220	chr2	102714629	102737888	-	MFSD9	2	-8.47128102821262	0.274246010365424	-0.268041859932002	-0.334258297942679	0	0	0	1	1
11270	chr2	104852463	104927710	+	AC018730.1	2	-8.47130438111059	0.274247439961983	-0.267992025112042	-0.233771972434156	0	0	0	1	1
11277	chr2	104936240	105039496	-	MRPS9-AS2	2	-8.47130279603313	0.274245825889051	-0.268019742456965	0	0	0	0	1	1
11278	chr2	105037068	105099960	+	MRPS9	2	-8.47130438111058	0.274247439961983	-0.267992025112047	-0.233771972434155	0	0	0	1	1
11279	chr2	105092367	105103968	-	MRPS9-AS1	2	-8.47130279603313	0.274245825889051	-0.268019742456965	0	0	0	0	1	1
11291	chr2	105357711	105400667	-	FHL2	2	-8.47130279603313	0.274245825889051	-0.268019742456965	0	0	0	0	1	1
11303	chr2	105600702	105611487	-	AC018802.1	2	-8.47128102821268	0.274246010365488	-0.268041859932109	-0.334258297942685	0	0	0	1	1
11315	chr2	106093302	106195339	-	UXS1	2	-8.47132382219339	0.274267236287465	-0.267969398075299	-0.216604988543192	0	0	0	1	1
11325	chr2	106801599	106888107	-	ST6GAL2	2	-8.47130279603313	0.274245825889051	-0.268019742456965	0	0	0	0	1	1
11336	chr2	107382833	107749270	-	LINC01885	2	-8.47130438111059	0.274247439961983	-0.267992025112042	-0.233771972434156	0	0	0	1	1
11340	chr2	107753111	107822129	+	GACAT1	2	-8.47130279603313	0.274245825889051	-0.268019742456965	0	0	0	0	1	1
11356	chr2	108448205	108509415	+	GCC2	2	-8.47130366453364	0.274246710269055	-0.268022419092147	0.0389055803327986	0	0	0	1	1
11359	chr2	108533354	108687238	+	LIMS1	2	-8.47130366453364	0.274246710269055	-0.268022419092147	0.0389055803327986	0	0	0	1	1
11369	chr2	108785756	108876578	+	CCDC138	2	-8.47130366453361	0.274246710269017	-0.268022419092061	0.0389055803327208	0	0	0	1	1
11376	chr2	109128204	109504634	+	SH3RF3	2	-8.47130366453364	0.274246710269055	-0.268022419092147	0.0389055803327986	0	0	0	1	1
11384	chr2	109594692	109606698	-	AC011753.2	2	-8.47139075988429	0.274245080458942	-0.267930365712295	0.764859129621104	0	0	0	1	1
11400	chr2	110122310	110206042	-	NPHP1	2	-8.47130279603313	0.274245825889051	-0.268019742456965	0	0	0	0	1	1
11480	chr2	111767639	111885193	-	ANAPC1	2	-8.47130157845338	0.274244586069945	-0.267956746675655	-0.207238043547674	0	0	0	1	1
11483	chr2	111897606	112029561	+	MERTK	2	-8.47130279603313	0.274245825889051	-0.268019742456965	0	0	0	0	1	1
11489	chr2	112054268	112119314	+	TMEM87B	2	-8.47130279603313	0.274245825889051	-0.268019742456965	0	0	0	0	1	1
11497	chr2	112211528	112256042	-	ZC3H8	2	-8.47133589252768	0.27424554543232	-0.26798611437704	0.359141431070079	0	0	0	1	1
11500	chr2	112238620	112244375	+	AC092645.2	2	-8.47130279603313	0.274245825889051	-0.268019742456965	0	0	0	0	1	1
11501	chr2	112274596	112340059	+	ZC3H6	2	-8.47129099671013	0.274256390662647	-0.268051566075131	-0.168598722189159	0	0	0	1	1
11503	chr2	112368368	112434645	-	RGPD8	2	-8.47128102821265	0.274246010365432	-0.268041859931986	-0.334258297942654	0	0	0	1	1
11506	chr2	112481155	112541739	+	TTL	2	-8.47129386064881	0.27423672714922	-0.268033400805404	0.0431877657581649	0	0	0	1	1
11522	chr2	112736348	112765609	-	CKAP2L	2	-8.47128102821268	0.274246010365488	-0.268041859932109	-0.334258297942685	0	0	0	1	1
11569	chr2	113436690	113496204	+	CBWD2	2	-8.47130279603313	0.274245825889051	-0.268019742456965	0	0	0	0	1	1
11591	chr2	113706708	113757642	-	SLC35F5	2	-8.47128102821262	0.274246010365424	-0.268041859932002	-0.334258297942679	0	0	0	1	1
11598	chr2	113889088	113962596	+	ACTR3	2	-8.47130438111058	0.274247439961983	-0.267992025112047	-0.233771972434155	0	0	0	1	1
11610	chr2	114441640	115845780	+	DPP10	2	-8.47130438111059	0.274247439961983	-0.267992025112042	-0.233771972434156	0	0	0	1	1
11654	chr2	119302224	119367742	-	C2orf76	2	-8.47130279603313	0.274245825889051	-0.268019742456965	0	0	0	0	1	1
11678	chr2	120012076	120175861	+	EPB41L5	2	-8.47128102821268	0.274246010365488	-0.268041859932109	-0.334258297942685	0	0	0	1	1
11703	chr2	121337775	121607060	-	CLASP1	2	-8.47129584018014	0.27423874288657	-0.268039227744881	0.0429173257509088	0	0	0	1	1
11741	chr2	126153582	126203372	+	AC142116.2	2	-8.47130279603313	0.274245825889051	-0.268019742456965	0	0	0	0	1	1
11786	chr2	127462849	127505808	+	AC010976.1	2	-8.47137931903287	0.274177312535587	-0.26781336300427	0.52505984620765	0	0	0	1	1
11808	chr2	127700496	127705242	+	SFT2D3	2	-8.47130078906442	0.274271980329164	-0.268071322329774	-0.135345920485086	0	0	0	1	1
11810	chr2	127762532	127812171	-	WDR33	2	-8.47130279603313	0.274245825889051	-0.268019742456965	0	0	0	0	1	1
11822	chr2	127941216	128028295	-	SAP130	2	-8.47130279603313	0.274245825889051	-0.268019742456965	0	0	0	0	1	1
11906	chr2	131104352	131353709	+	PLEKHB2	2	-8.47130438111058	0.274247439961981	-0.267992025112044	-0.233771972434155	0	0	0	1	1
11932	chr2	131681474	131767404	+	C2orf27A	2	-8.47130438111059	0.274247439961983	-0.267992025112042	-0.233771972434156	0	0	0	1	1
11967	chr2	134119181	134454621	+	MGAT5	2	-8.47128102821262	0.274246010365424	-0.268041859932002	-0.334258297942679	0	0	0	1	1
11970	chr2	134455758	134720000	-	TMEM163	2	-8.47130438111059	0.274247439961983	-0.267992025112042	-0.233771972434156	0	0	0	1	1
11978	chr2	134917821	134959342	+	CCNT2	2	-8.47128102821262	0.274246010365424	-0.268041859932002	-0.334258297942679	0	0	0	1	1
11980	chr2	134964484	135025678	-	MAP3K19	2	-8.47129099671013	0.274256390662647	-0.268051566075131	-0.168598722189159	0	0	0	1	1
11992	chr2	135196968	135531731	-	ZRANB3	2	-8.47129099671013	0.274256390662647	-0.268051566075131	-0.168598722189159	0	0	0	1	1
11995	chr2	135530500	135725266	+	R3HDM1	2	-8.47130438111059	0.274247439961983	-0.267992025112042	-0.233771972434156	0	0	0	1	1
12002	chr2	135740854	135785056	+	UBXN4	2	-8.47137931903286	0.274177312535588	-0.267813363004274	0.525059846207648	0	0	0	1	1
12006	chr2	135839625	135877443	-	MCM6	2	-8.47125229998698	0.274194405223619	-0.268060858560301	0.199065397909843	0	0	0	1	1
12007	chr2	135905880	135986626	-	DARS1	2	-8.47130366453361	0.274246710269017	-0.268022419092061	0.0389055803327208	0	0	0	1	1
12028	chr2	136764544	137677718	+	THSD7B	2	-8.47130366453361	0.274246710269017	-0.268022419092061	0.0389055803327208	0	0	0	1	1
12037	chr2	138418283	138502698	-	AC114763.1	2	-8.47133657049389	0.274280217330694	-0.267992242702441	-0.263278892976447	0	0	0	1	1
12040	chr2	138500769	138573547	+	SPOPL	2	-8.47131742661708	0.274223716011973	-0.267963205367427	0.0537261245101366	0	0	0	1	1
12068	chr2	143128418	143768352	+	ARHGAP15	2	-8.47129099671013	0.274256390662647	-0.268051566075131	-0.168598722189159	0	0	0	1	1
12070	chr2	143295585	143573105	-	AC079793.1	2	-8.47129099671013	0.274256390662647	-0.268051566075131	-0.168598722189159	0	0	0	1	1
12092	chr2	144384080	144431934	-	ZEB2	2	-8.47127478791138	0.274258336870557	-0.26807146369887	-0.204508895921558	0	0	0	1	1
12122	chr2	144665311	144977875	+	TEX41	2	-8.47132968235968	0.274273203463136	-0.267979820236524	-0.237475818632958	0	0	0	1	1
12172	chr2	147843516	147930826	+	ACVR2A	2	-8.47128102821268	0.274246010365488	-0.268041859932109	-0.334258297942685	0	0	0	1	1
