chr	start	end	strand	geneName	chrInt	testIndex	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	Zscore	testStat	signedTestStat	pvalue	adjpvalue
chr1	155173753	155184971	+	TRIM46	1	5323	1	11217	34729	1811000506	0	11218	28516	1811006719	0	11218	11334	1811023901	0	11218	1843	1811033392	1	11217	38926	1810996309	0	11218	17637	1811017598	0.887064429419505	1.19567703083158	1.19567703083158	0.274187415615604	0.381937815682906
chr3	42785251	42805433	-	HIGD1A	3	15882	0	20182	34730	1810991541	1	20181	28515	1810997756	0	20182	11334	1811014937	0	20182	1843	1811024428	1	20181	38926	1810987345	1	20181	17636	1811008635	0.705255163639568	1.19538867939264	1.19538867939264	0.274245284454926	0.381965857968258
chr6	149247320	149258543	-	TAB2-AS1	6	32399	1	11222	34729	1811000501	1	11222	28515	1811006715	0	11223	11334	1811023896	0	11223	1843	1811033387	0	11223	38927	1810996303	0	11223	17637	1811017593	0.886618798773645	1.19462845055386	1.19462845055386	0.274397927175088	0.382090290888479
chr6	42878681	42889925	+	RPL7L1	6	30310	1	11243	34729	1811000480	1	11243	28515	1811006694	0	11244	11334	1811023875	0	11244	1843	1811033366	0	11244	38927	1810996282	0	11244	17637	1811017572	0.884749316885749	1.19023508019745	1.19023508019745	0.275282142958641	0.383004970540401
chr1	196651055	196701565	+	CFH	1	6724	2	50508	34728	1810961215	1	50509	28515	1810967428	0	50510	11334	1810984609	0	50510	1843	1810994100	3	50507	38924	1810957019	0	50510	17637	1810978306	0.481022440932717	1.19002516148612	1.19002516148612	0.275324480976607	0.383004970540401
chr12	7169784	7190024	-	AC018653.1	12	53456	0	20240	34730	1810991483	1	20239	28515	1810997698	1	20239	11333	1811014880	0	20240	1843	1811024370	1	20239	38926	1810987287	0	20240	17637	1811008576	0.702385326809009	1.18668670626357	1.18668670626357	0.275998907096758	0.383722078368313
chrX	48055309	48066583	+	ZNF630-AS1	23	89283	1	11273	34729	1811000450	0	11274	28516	1811006663	0	11274	11334	1811023845	0	11274	1843	1811033336	0	11274	38927	1810996252	1	11273	17636	1811017543	0.882084676873131	1.18398307682946	1.18398307682946	0.276546609511473	0.384328632938755
chr6	30184454	30214406	-	TRIM26	6	29403	2	29950	34728	1810981773	0	29952	28516	1810987985	0	29952	11334	1811005167	0	29952	1843	1811014658	2	29950	38925	1810977576	0	29952	17637	1810998864	0.598131598299586	1.1837120493874	1.1837120493874	0.276601589698064	0.384382915947396
chr14	73147019	73219289	+	PSEN1	14	61620	2	72268	34728	1810939455	2	72268	28514	1810945669	0	72270	11334	1810962849	0	72270	1843	1810972340	3	72267	38924	1810935259	1	72269	17636	1810956547	0.410468279041702	1.18085249327123	1.18085249327123	0.277182513199714	0.38488006663756
chr11	6821941	6927878	-	AC087280.2	11	48294	4	105933	34726	1810905790	0	105937	28516	1810912000	0	105937	11334	1810929182	0	105937	1843	1810938673	4	105933	38923	1810901593	3	105934	17634	1810922882	0.346489243922623	1.18033002596349	1.18033002596349	0.277288819077009	0.384901978506561
chr6	43476572	43506553	+	TJAP1	6	30391	1	29980	34729	1810981743	0	29981	28516	1810987956	1	29980	11333	1811005139	1	29980	1842	1811014630	1	29980	38926	1810977546	0	29981	17637	1810998835	0.597163811350883	1.18022958515212	1.18022958515212	0.277309261543135	0.384901978506561
chr17	36495754	36535927	-	MYO19	17	72487	0	40173	34730	1810971550	1	40172	28515	1810977765	1	40172	11333	1810994947	0	40173	1843	1811004437	3	40170	38924	1810967356	0	40173	17637	1810988643	0.527676325163534	1.17645506886765	1.17645506886765	0.278078856402375	0.385720896365372
chr17	47944423	47974438	+	AC018521.1	17	73500	1	30014	34729	1810981709	1	30014	28515	1810987923	0	30015	11334	1811005104	0	30015	1843	1811014595	1	30014	38926	1810977512	1	30014	17636	1810998802	0.596030355737678	1.1761569371447	1.1761569371447	0.278139757693233	0.385720896365372
chr19	10092338	10103659	-	ANGPTL6	19	78382	0	11321	34730	1811000402	0	11321	28516	1811006616	1	11320	11333	1811023799	0	11321	1843	1811033289	0	11321	38927	1810996205	1	11320	17636	1811017496	0.87792429687791	1.17424380173907	1.17424380173907	0.278530966279533	0.386131769401061
chr12	43729762	43759793	-	PUS7L	12	54429	1	30030	34729	1810981693	2	30029	28514	1810987908	0	30031	11334	1811005088	0	30031	1843	1811014579	0	30031	38927	1810977495	1	30030	17636	1810998786	0.59549740846548	1.17423990694806	1.17423990694806	0.278531763414881	0.386131769401061
chr14	67283748	67295073	-	AL135978.2	14	61415	1	11324	34729	1811000399	1	11324	28515	1811006613	0	11325	11334	1811023794	0	11325	1843	1811033285	0	11325	38927	1810996201	0	11325	17637	1811017491	0.877571019590086	1.17341796169058	1.17341796169058	0.278700052850922	0.38623200987445
chr19	530759	542087	+	CDC34	19	77441	1	11327	34729	1811000396	1	11327	28515	1811006610	0	11328	11334	1811023791	0	11328	1843	1811033282	0	11328	38927	1810996198	0	11328	17637	1811017488	0.877306143739913	1.17279979772866	1.17279979772866	0.278826703447354	0.386341000174055
chrX	49113406	49124735	-	GPKOW	23	89408	0	11329	34730	1811000394	0	11329	28516	1811006608	2	11327	11332	1811023792	0	11329	1843	1811033281	0	11329	38927	1810996197	0	11329	17637	1811017487	0.87721786769557	1.17259108321741	1.17259108321741	0.278869481648115	0.386355928439324
chr1	16439735	16460077	+	NECAP2	1	879	2	20340	34728	1810991383	1	20341	28515	1810997596	0	20342	11334	1811014777	0	20342	1843	1811024268	0	20342	38927	1810987184	0	20342	17637	1811008474	0.697358258374813	1.17150565888733	1.17150565888733	0.279092084029577	0.386619959654031
chr3	136929469	136949823	+	NCK1	3	18298	1	20353	34729	1810991370	0	20354	28516	1810997583	0	20354	11334	1811014765	0	20354	1843	1811024256	1	20353	38926	1810987173	1	20353	17636	1811008463	0.696768502656519	1.16973089054227	1.16973089054227	0.279456542150084	0.387013809433958
chr7	99027437	99145019	-	SMURF1	7	35349	3	117579	34727	1810894144	1	117581	28515	1810900356	2	117580	11332	1810917539	0	117582	1843	1810927028	2	117580	38925	1810889946	4	117578	17633	1810911238	0.329209998544964	1.16874317824841	1.16874317824841	0.279659634081342	0.387228434091869
chr16	90056567	90076930	-	PRDM7	16	70425	2	20361	34728	1810991362	0	20363	28516	1810997574	0	20363	11334	1811014756	0	20363	1843	1811024247	1	20362	38926	1810987164	0	20363	17637	1811008453	0.696326409808535	1.16839777911082	1.16839777911082	0.279730698467121	0.38730462116012
chr5	149494313	149505670	-	AC021078.1	5	27398	1	11356	34729	1811000367	0	11357	28516	1811006580	0	11357	11334	1811023762	0	11357	1843	1811033253	1	11356	38926	1810996170	0	11357	17637	1811017459	0.874749288075145	1.16683101980016	1.16683101980016	0.280053338637366	0.387634773032568
chr8	41489395	41509769	+	GOLGA7	8	38493	1	20373	34729	1810991350	0	20374	28516	1810997563	0	20374	11334	1811014745	0	20374	1843	1811024236	1	20373	38926	1810987153	1	20373	17636	1811008443	0.695786339574817	1.16677209874615	1.16677209874615	0.280065481311304	0.387634773032568
chrX	47974851	48004978	-	ZNF182	23	89280	0	30127	34730	1810981596	3	30124	28513	1810987813	1	30126	11333	1811004993	0	30127	1843	1811014483	0	30127	38927	1810977399	0	30127	17637	1810998689	0.592305679607325	1.16280642012134	1.16280642012134	0.280884273102973	0.38865665022627
chr17	51177424	51261049	-	MBTD1	17	73823	0	83625	34730	1810928098	3	83622	28513	1810934315	2	83623	11332	1810951496	0	83625	1843	1810960985	3	83622	38924	1810923904	1	83624	17636	1810945192	0.382318585700312	1.16265291115269	1.16265291115269	0.280916028745528	0.388678315073469
chr10	22320098	22331484	+	BMI1	10	44711	1	11385	34729	1811000338	0	11386	28516	1811006551	0	11386	11334	1811023733	0	11386	1843	1811033224	0	11386	38927	1810996140	1	11385	17636	1811017431	0.87219895286128	1.16088713286445	1.16088713286445	0.281281632856316	0.389117271740268
chr1	155990389	156001787	+	ARHGEF2-AS1	1	5448	0	11398	34730	1811000325	0	11398	28516	1811006539	0	11398	11334	1811023721	0	11398	1843	1811033212	2	11396	38925	1810996130	0	11398	17637	1811017418	0.871145541266472	1.15843840502203	1.15843840502203	0.281789637043141	0.389730709558893
chr5	136131846	136182734	+	SMAD5	5	26754	1	50887	34729	1810960836	2	50886	28514	1810967051	0	50888	11334	1810984231	0	50888	1843	1810993722	3	50885	38924	1810956641	0	50888	17637	1810977928	0.473566266956345	1.15606681350619	1.15606681350619	0.282282744743759	0.390259629598935
chr11	10797052	10808462	-	EIF4G2	11	48495	0	11410	34730	1811000313	0	11410	28516	1811006527	1	11409	11333	1811023710	0	11410	1843	1811033200	1	11409	38926	1810996117	0	11410	17637	1811017406	0.870093238183535	1.15599069930613	1.15599069930613	0.282298588676122	0.390259629598935
chr3	169446866	169477052	+	MECOM-AS1	3	19061	0	30186	34730	1810981537	1	30185	28515	1810987752	0	30186	11334	1811004933	0	30186	1843	1811014424	1	30185	38926	1810977341	2	30184	17635	1810998632	0.590349138239367	1.15582038881257	1.15582038881257	0.282334044583233	0.390282444315675
chr2	27356187	27367622	+	AC074117.1	2	9203	1	11434	34729	1811000289	1	11434	28515	1811006503	0	11435	11334	1811023684	0	11435	1843	1811033175	0	11435	38927	1810996091	0	11435	17637	1811017381	0.867904489948585	1.15090748807415	1.15090748807415	0.283359261158256	0.391430712976595
chrX	154457280	154477779	+	PLXNA3	23	91496	1	20498	34729	1810991225	2	20497	28514	1810997440	0	20499	11334	1811014620	0	20499	1843	1811024111	0	20499	38927	1810987027	0	20499	17637	1811008317	0.689669572639256	1.14843136863783	1.14843136863783	0.28387775996125	0.391989970632223
chr6	127265839	127286351	+	RNF146	6	31853	2	20510	34728	1810991213	1	20511	28515	1810997426	0	20512	11334	1811014607	0	20512	1843	1811024098	0	20512	38927	1810987014	0	20512	17637	1811008304	0.68903557287978	1.14653636654839	1.14653636654839	0.284275384877283	0.392412914420041
chr4	67661662	67702153	-	UBA6	4	21384	1	40490	34729	1810971233	1	40490	28515	1810977447	0	40491	11334	1810994628	0	40491	1843	1811004119	3	40488	38924	1810967038	0	40491	17637	1810988325	0.519791370581558	1.14431040501222	1.14431040501222	0.284743356246448	0.393005407489523
chr5	139410202	139440525	-	DNAJC18	5	26883	1	30322	34729	1810981401	2	30321	28514	1810987616	0	30323	11334	1811004796	0	30323	1843	1811014287	1	30322	38926	1810977204	0	30323	17637	1810998493	0.585820692608646	1.13971438026056	1.13971438026056	0.285712688489299	0.39407295920512
chr9	122818096	122829588	-	PDCL	9	43150	0	11492	34730	1811000231	0	11492	28516	1811006445	1	11491	11333	1811023628	0	11492	1843	1811033118	1	11491	38926	1810996035	0	11492	17637	1811017324	0.862931985373096	1.13938908977434	1.13938908977434	0.285781452926259	0.394145287298731
chr18	58670464	58754477	+	MALT1	18	76933	2	84011	34728	1810927712	1	84012	28515	1810933925	1	84012	11333	1810951107	0	84013	1843	1810960597	5	84008	38922	1810923518	0	84013	17637	1810944803	0.377689248423183	1.13631177181378	1.13631177181378	0.286433019781607	0.394840926611882
chr2	238426003	238446617	+	ASB1	2	14544	1	20613	34729	1810991110	2	20612	28514	1810997325	0	20614	11334	1811014505	0	20614	1843	1811023996	0	20614	38927	1810986912	0	20614	17637	1811008202	0.684075006634894	1.13175370451063	1.13175370451063	0.287401579497462	0.395859646037237
chr20	45823213	45834745	-	TNNC2	20	84337	2	11530	34728	1811000193	0	11532	28516	1811006405	0	11532	11334	1811023587	0	11532	1843	1811033078	0	11532	38927	1810995994	0	11532	17637	1811017284	0.859457213372386	1.1313653467223	1.1313653467223	0.287484295275096	0.395950988312717
chr14	92120968	92172145	+	CPSF2	14	62210	1	51176	34729	1810960547	1	51176	28515	1810966761	2	51175	11332	1810983944	0	51177	1843	1810993433	1	51176	38926	1810956350	1	51176	17636	1810977640	0.467902911796169	1.13055267930031	1.13055267930031	0.287657482107499	0.396144321697665
chr17	42899796	42911336	+	G6PC	17	73047	0	11540	34730	1811000183	0	11540	28516	1811006397	0	11540	11334	1811023579	0	11540	1843	1811033070	2	11538	38925	1810995988	0	11540	17637	1811017276	0.858763705638141	1.12976534990594	1.12976534990594	0.28782539570153	0.396307747580139
chr22	40369593	40410289	+	SGSM3	22	87888	2	40694	34728	1810971029	2	40694	28514	1810977243	1	40695	11333	1810994424	0	40696	1843	1811003914	0	40696	38927	1810966830	0	40696	17637	1810988120	0.514741039964905	1.12391622783616	1.12391622783616	0.28907674887189	0.397939963781453
chr19	7902884	7914459	+	MAP2K7	19	78205	0	11575	34730	1811000148	1	11574	28515	1811006363	0	11575	11334	1811023544	0	11575	1843	1811033035	0	11575	38927	1810995951	1	11574	17636	1811017242	0.855735250910379	1.1227928227745	1.1227928227745	0.289317880798567	0.398181092971589
chr16	66879514	66891101	+	PDP2	16	69183	0	11587	34730	1811000136	0	11587	28516	1811006350	1	11586	11333	1811023533	0	11587	1843	1811033023	1	11586	38926	1810995940	0	11587	17637	1811017229	0.854699031295894	1.12041073478758	1.12041073478758	0.289830029317358	0.398772294725227
chr8	144106738	144118328	+	WDR97	8	40832	2	11588	34728	1811000135	0	11590	28516	1811006347	0	11590	11334	1811023529	0	11590	1843	1811033020	0	11590	38927	1810995936	0	11590	17637	1811017226	0.854440143968829	1.11981495143846	1.11981495143846	0.289958303168513	0.398880592085954
chr2	147843615	147927929	+	ACVR2A	2	12173	2	84312	34728	1810927411	4	84310	28512	1810933627	1	84313	11333	1810950806	0	84314	1843	1810960296	1	84313	38926	1810923213	1	84313	17636	1810944503	0.374112636967588	1.11613987525925	1.11613987525925	0.29075115950826	0.399675244543807
chr11	63552769	63564379	-	PLAAT2	11	50150	1	11609	34729	1811000114	1	11609	28515	1811006328	0	11610	11334	1811023509	0	11610	1843	1811033000	0	11610	38927	1810995916	0	11610	17637	1811017206	0.852715939667722	1.11585571104661	1.11585571104661	0.290812579809276	0.399714188620193
chr9	129008449	129029185	-	SH3GLB2	9	43502	0	20736	34730	1810990987	2	20734	28514	1810997203	0	20736	11334	1811014383	0	20736	1843	1811023874	1	20735	38926	1810986791	0	20736	17637	1811008080	0.678173924383475	1.1142679839395	1.1142679839395	0.291156061745857	0.400103477723597
chr15	90967870	90988608	+	PRC1-AS1	15	66028	0	20738	34730	1810990985	0	20738	28516	1810997199	0	20738	11334	1811014381	0	20738	1843	1811023872	2	20736	38925	1810986790	1	20737	17636	1811008079	0.678077474614384	1.1139812162146	1.1139812162146	0.291218154993297	0.400112168335409
chr9	128921282	128942041	+	PHYHD1	9	43494	0	20759	34730	1810990964	0	20759	28516	1810997178	2	20757	11332	1811014362	0	20759	1843	1811023851	0	20759	38927	1810986767	1	20758	17636	1811008058	0.677065314756104	1.11099256295711	1.11099256295711	0.291866289133901	0.400865787863298
chr13	47971680	48002279	-	SUCLA2	13	58616	1	30598	34729	1810981125	0	30599	28516	1810987338	2	30597	11332	1811004522	0	30599	1843	1811014011	1	30598	38926	1810976928	0	30599	17637	1810998217	0.576759492093985	1.10776028549299	1.10776028549299	0.292569331427262	0.401580098804992
chr12	53479668	53500458	-	MAP3K12	12	55056	0	20790	34730	1810990933	1	20789	28515	1810997148	0	20790	11334	1811014329	0	20790	1843	1811023820	2	20788	38925	1810986738	0	20790	17637	1811008026	0.675573043676306	1.10659034643322	1.10659034643322	0.292824334302037	0.401861577183446
chr1	24414813	24466310	+	NIPAL3	1	1230	2	51495	34728	1810960228	1	51496	28515	1810966441	0	51497	11334	1810983622	0	51497	1843	1810993113	2	51495	38925	1810956031	1	51496	17636	1810977320	0.461669259778628	1.10274499421939	1.10274499421939	0.29366448111556	0.402900058646101
chr9	137204749	137216444	+	NDOR1	9	44053	1	11694	34729	1811000029	0	11695	28516	1811006242	0	11695	11334	1811023424	0	11695	1843	1811032915	1	11694	38926	1810995832	0	11695	17637	1811017121	0.845421058198175	1.09915851894766	1.09915851894766	0.294450848394082	0.403795369966302
chr10	72215011	72235860	+	ANAPC16	10	45799	0	20849	34730	1810990874	1	20848	28515	1810997089	0	20849	11334	1811014270	1	20848	1842	1811023762	1	20848	38926	1810986678	0	20849	17637	1811007967	0.67273905231572	1.09825294790789	1.09825294790789	0.294649829113511	0.404022331103317
chrX	47560204	47571908	+	ARAF	23	89255	1	11703	34729	1811000020	0	11704	28516	1811006233	0	11704	11334	1811023415	0	11704	1843	1811032906	1	11703	38926	1810995823	0	11704	17637	1811017112	0.844651765333975	1.09740396728739	1.09740396728739	0.294836531640983	0.404232437248149
chr10	102502971	102633535	+	SUFU	10	46856	2	130562	34728	1810881161	5	130559	28511	1810887378	1	130563	11333	1810904556	0	130564	1843	1810914046	3	130561	38924	1810876965	2	130562	17635	1810898254	0.30452503409382	1.09186062309891	1.09186062309891	0.296059322379016	0.405678562969294
chr1	28517256	28538164	+	RCC1	1	1515	0	20908	34730	1810990815	0	20908	28516	1810997029	0	20908	11334	1811014211	0	20908	1843	1811023702	2	20906	38925	1810986620	1	20907	17636	1811007909	0.669913069458297	1.08996000187472	1.08996000187472	0.296480071328146	0.406162893903016
chr1	28235141	28246906	+	ATP5IF1	1	1497	1	11764	34729	1810999959	0	11765	28516	1811006172	0	11765	11334	1811023354	0	11765	1843	1811032845	1	11764	38926	1810995762	0	11765	17637	1811017051	0.839453210056149	1.08556982176378	1.08556982176378	0.29745488183182	0.407336547385143
chr22	37685413	37726503	+	Z83844.1	22	87701	1	41089	34729	1810970634	2	41088	28514	1810976849	2	41088	11332	1810994031	0	41090	1843	1811003520	0	41090	38927	1810966436	0	41090	17637	1810987726	0.50510565115506	1.08542883815244	1.08542883815244	0.297486254447755	0.407356404683904
chr9	117703174	117714952	+	TLR4	9	43036	1	11777	34729	1810999946	1	11777	28515	1811006160	0	11778	11334	1811023341	0	11778	1843	1811032832	0	11778	38927	1810995748	0	11778	17637	1811017038	0.838348805662076	1.0830603139475	1.0830603139475	0.298013950302652	0.407963305330114
chr8	131937224	132010895	+	EFR3A	8	40434	4	73667	34726	1810938056	1	73670	28515	1810944267	1	73670	11333	1810961449	0	73671	1843	1810970939	1	73670	38926	1810933856	1	73670	17636	1810955146	0.39126698844259	1.0793988709338	1.0793988709338	0.298832071582188	0.408920966690112
chr22	39020501	39032316	+	APOBEC3D	22	87825	1	11814	34729	1810999909	1	11814	28515	1811006123	0	11815	11334	1811023304	0	11815	1843	1811032795	0	11815	38927	1810995711	0	11815	17637	1811017001	0.83521216120217	1.0759499357082	1.0759499357082	0.299605353027091	0.409862974870309
chr6	149748694	149811420	+	PCMT1	6	32429	2	62724	34728	1810948999	1	62725	28515	1810955212	2	62724	11332	1810972395	0	62726	1843	1810981884	2	62724	38925	1810944802	0	62726	17637	1810966090	0.418567871021391	1.07172802556306	1.07172802556306	0.300555451758212	0.410883349031781
