chr	start	end	strand	geneName	chrInt	testIndex	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	Zscore	testStat	signedTestStat	pvalue	adjpvalue
chr7	20134654	20218384	-	MACC1	7	33463	0	83730	5820	1810956903	0	83730	4067	1810958656	0	83730	2295	1810960428	0	83730	1255	1810961468	2	83728	13953	1810948770	0	83730	7261	1810955462	1	83729	14528	1810948195	-11.3943310801674	1.91475577000529	-1.91475577000529	0.166435935598035	0.368180045346746
chr1	146146520	146230026	-	NOTCH2NLA	1	4615	0	83506	5820	1810957127	0	83506	4067	1810958880	0	83506	2295	1810960652	0	83506	1255	1810961692	2	83504	13953	1810948994	0	83506	7261	1810955686	1	83505	14528	1810948419	-11.3943311561838	1.91475572064519	-1.91475572064519	0.166435941061214	0.368180045346746
chr2	166403572	166487971	-	SCN7A	2	12549	0	84399	5820	1810956234	0	84399	4067	1810957987	0	84399	2295	1810959759	0	84399	1255	1810960799	1	84398	13954	1810948100	1	84398	7260	1810954794	1	84398	14528	1810947526	-11.3943308555402	1.91475557442755	-1.91475557442755	0.166435957244596	0.368180045346746
chr19	32404879	32485895	+	DPY19L3	19	79715	0	81016	5820	1810959617	0	81016	4067	1810961370	0	81016	2295	1810963142	0	81016	1255	1810964182	1	81015	13954	1810951483	1	81015	7260	1810958177	1	81015	14528	1810950909	-11.3943320294887	1.91475555952638	-1.91475555952638	0.166435958893857	0.368180045346746
chr13	75283502	75368015	-	TBC1D4	13	59006	0	84513	5820	1810956120	0	84513	4067	1810957873	0	84513	2295	1810959645	0	84513	1255	1810960685	1	84512	13954	1810947986	1	84512	7260	1810954680	1	84512	14528	1810947412	-11.3943308176145	1.91475554765202	-1.91475554765202	0.166435960208113	0.368180045346746
chr2	171998952	172082430	+	METAP1D	2	12683	0	83478	5820	1810957155	0	83478	4067	1810958908	0	83478	2295	1810960680	0	83478	1255	1810961720	2	83476	13953	1810949022	0	83478	7261	1810955714	1	83477	14528	1810948447	-11.3943311657143	1.91475541167893	-1.91475541167893	0.166435975257629	0.368180045346746
chr5	75510755	75601144	+	POLK	5	25487	0	90389	5820	1810950244	0	90389	4067	1810951997	0	90389	2295	1810953769	0	90389	1255	1810954809	2	90387	13953	1810942111	0	90389	7261	1810948803	1	90388	14528	1810941536	-11.3943289924588	1.9147551250644	-1.9147551250644	0.166436006980157	0.368180045346746
chr4	77861829	77952785	+	MRPL1	4	21671	0	90956	5820	1810949677	0	90956	4067	1810951430	0	90956	2295	1810953202	0	90956	1255	1810954242	1	90955	13954	1810941543	1	90955	7260	1810948237	1	90955	14528	1810940969	-11.3943288288162	1.91475500026718	-1.91475500026718	0.166436020792731	0.368180045346746
chr8	2725955	2807352	+	AC246817.1	8	37360	0	81397	5820	1810959236	0	81397	4067	1810960989	0	81397	2295	1810962761	0	81397	1255	1810963801	0	81397	13955	1810951101	1	81396	7260	1810957796	2	81395	14527	1810950529	-11.3943318923988	1.91475498839282	-1.91475498839282	0.166436022106987	0.368180045346746
chr15	34229995	34319779	-	SLC12A6	15	63636	0	89784	5820	1810950849	0	89784	4067	1810952602	0	89784	2295	1810954374	0	89784	1255	1810955414	3	89781	13952	1810942717	0	89784	7261	1810949408	0	89784	14529	1810942140	-11.3943291542927	1.91475487779826	-1.91475487779826	0.166436034347608	0.368180045346746
chr3	41882149	41962994	-	ULK4	3	15825	0	80845	5820	1810959788	0	80845	4067	1810961541	0	80845	2295	1810963313	0	80845	1255	1810964353	1	80844	13954	1810951654	1	80844	7260	1810958348	1	80844	14528	1810951080	-11.394332091436	1.9147547960747	-1.9147547960747	0.166436043392784	0.368180045346746
chr6	127438405	127520001	-	AL096711.2	6	31868	0	81596	5820	1810959037	0	81596	4067	1810960790	0	81596	2295	1810962562	0	81596	1255	1810963602	1	81595	13954	1810950903	1	81595	7260	1810957597	1	81595	14528	1810950329	-11.3943318213067	1.91475462075323	-1.91475462075323	0.166436062797393	0.368180045346746
chr13	32314479	32399668	+	BRCA2	13	58227	0	85189	5820	1810955444	0	85189	4067	1810957197	0	85189	2295	1810958969	0	85189	1255	1810960009	1	85188	13954	1810947310	1	85188	7260	1810954004	1	85188	14528	1810946736	-11.3943305948229	1.9147546030581	-1.9147546030581	0.166436064755893	0.368180045346746
chr3	128909873	128995115	-	KIAA1257	3	18054	0	85242	5820	1810955391	0	85242	4067	1810957144	0	85242	2295	1810958916	0	85242	1255	1810959956	1	85241	13954	1810947257	1	85241	7260	1810953951	1	85241	14528	1810946683	-11.3943305775063	1.91475459188223	-1.91475459188223	0.166436065992841	0.368180045346746
chr6	2663636	2751922	-	MYLK4	6	28494	0	88286	5820	1810952347	0	88286	4067	1810954100	0	88286	2295	1810955872	0	88286	1255	1810956912	0	88286	13955	1810944212	1	88285	7260	1810950907	2	88284	14527	1810943640	-11.3943296177609	1.91475458396599	-1.91475458396599	0.166436066869012	0.368180045346746
chr2	159803354	159905756	-	LY75	2	12404	0	102402	5820	1810938231	0	102402	4067	1810939984	0	102402	2295	1810941756	0	102402	1255	1810942796	1	102401	13954	1810930097	1	102401	7260	1810936791	1	102401	14528	1810929523	-11.3943259128855	1.91475456021726	-1.91475456021726	0.166436069497525	0.368180045346746
chr17	37518460	37610386	-	SYNRG	17	72530	0	91926	5820	1810948707	0	91926	4067	1810950460	0	91926	2295	1810952232	0	91926	1255	1810953272	1	91925	13954	1810940573	0	91926	7261	1810947266	2	91924	14527	1810940000	-11.3943285535421	1.91475448501296	-1.91475448501296	0.16643607782115	0.368180045346746
chr10	101610666	101696259	-	FBXW4	10	46786	0	85593	5820	1810955040	0	85593	4067	1810956793	0	85593	2295	1810958565	0	85593	1255	1810959605	1	85592	13954	1810946906	0	85593	7261	1810953599	2	85591	14527	1810946333	-11.3943304633596	1.91475447244011	-1.91475447244011	0.166436079212716	0.368180045346746
chr12	51390316	51474575	+	SLC4A8	12	54867	0	84259	5820	1810956374	0	84259	4067	1810958127	0	84259	2295	1810959899	0	84259	1255	1810960939	2	84257	13953	1810948241	0	84259	7261	1810954933	1	84258	14528	1810947666	-11.3943309022514	1.91475444706157	-1.91475444706157	0.166436082021617	0.368180045346746
chr2	67123356	67216319	-	LINC01829	2	10245	0	92963	5820	1810947670	0	92963	4067	1810949423	0	92963	2295	1810951195	0	92963	1255	1810952235	0	92963	13955	1810939535	1	92962	7260	1810946230	2	92961	14527	1810938963	-11.394328265611	1.91475444310345	-1.91475444310345	0.166436082459703	0.368180045346746
chrX	66168906	66267385	+	HEPH	23	89758	0	98479	5820	1810942154	0	98479	4067	1810943907	0	98479	2295	1810945679	0	98479	1255	1810946719	1	98478	13954	1810934020	1	98478	7260	1810940714	1	98478	14528	1810933446	-11.3943268359519	1.91475441353396	-1.91475441353396	0.16643608573246	0.368180045346746
chr19	11986640	12078106	+	AC008770.4	19	78610	0	91466	5820	1810949167	0	91466	4067	1810950920	0	91466	2295	1810952692	0	91466	1255	1810953732	1	91465	13954	1810941033	0	91466	7261	1810947726	2	91464	14527	1810940460	-11.3943286833566	1.91475423355587	-1.91475423355587	0.166436105652469	0.368180045346746
chr10	91934151	92030321	+	BTAF1	10	46395	0	96170	5820	1810944463	0	96170	4067	1810946216	0	96170	2295	1810947988	0	96170	1255	1810949028	2	96168	13953	1810936330	0	96170	7261	1810943022	1	96169	14528	1810935755	-11.3943274144503	1.91475412016734	-1.91475412016734	0.166436118202335	0.368180045346746
chrY	7273312	7371868	+	PRKY	24	91697	0	98556	5820	1810942077	0	98556	4067	1810943830	0	98556	2295	1810945602	0	98556	1255	1810946642	1	98555	13954	1810933943	0	98556	7261	1810940636	2	98554	14527	1810933370	-11.3943268171251	1.91475388663821	-1.91475388663821	0.166436144049392	0.368180045346746
chr15	95637344	95731571	+	AC015574.1	15	66162	0	94227	5820	1810946406	0	94227	4067	1810948159	0	94227	2295	1810949931	0	94227	1255	1810950971	0	94227	13955	1810938271	2	94225	7259	1810944967	1	94226	14528	1810937698	-11.3943279231976	1.91475384356454	-1.91475384356454	0.166436148816795	0.368180045346746
chr17	4166273	4264956	-	ANKFY1	17	70710	0	98683	5820	1810941950	0	98683	4067	1810943703	0	98683	2295	1810945475	0	98683	1255	1810946515	1	98682	13954	1810933816	1	98682	7260	1810940510	1	98682	14528	1810933242	-11.3943267861384	1.91475357534364	-1.91475357534364	0.166436178503551	0.368180045346746
chr6	111661281	111760131	-	FYN	6	31591	0	98850	5820	1810941783	0	98850	4067	1810943536	0	98850	2295	1810945308	0	98850	1255	1810946348	1	98849	13954	1810933649	1	98849	7260	1810940343	1	98849	14528	1810933075	-11.3943267455185	1.9147535439115	-1.9147535439115	0.166436181982468	0.368180045346746
chr3	168008688	168096924	-	GOLIM4	3	19042	0	88236	5820	1810952397	0	88236	4067	1810954150	0	88236	2295	1810955922	0	88236	1255	1810956962	3	88233	13952	1810944265	0	88236	7261	1810950956	0	88236	14529	1810943688	-11.3943296182439	1.91475346777588	-1.91475346777588	0.166436190409179	0.368180045346746
chr5	124636916	124746425	-	ZNF608	5	26380	0	109509	5820	1810931124	0	109509	4067	1810932877	0	109509	2295	1810934649	0	109509	1255	1810935689	1	109508	13954	1810922990	1	109508	7260	1810929684	1	109508	14528	1810922416	-11.3943244090631	1.91475345543586	-1.91475345543586	0.166436191774976	0.368180045346746
chr15	52192321	52296804	-	MYO5C	15	64468	0	104483	5820	1810936150	0	104483	4067	1810937903	0	104483	2295	1810939675	0	104483	1255	1810940715	1	104482	13954	1810928016	1	104482	7260	1810934710	1	104482	14528	1810927442	-11.3943254513747	1.91475341981277	-1.91475341981277	0.166436195717749	0.368180045346746
chr6	158535435	158635428	+	TMEM181	6	32633	0	99993	5820	1810940640	0	99993	4067	1810942393	0	99993	2295	1810944165	0	99993	1255	1810945205	1	99992	13954	1810932506	1	99992	7260	1810939200	1	99992	14528	1810931932	-11.3943264711295	1.91475335205905	-1.91475335205905	0.166436203216749	0.368180045346746
chr8	41942048	42052987	-	KAT6A	8	38525	0	110939	5820	1810929694	0	110939	4067	1810931447	0	110939	2295	1810933219	0	110939	1255	1810934259	2	110937	13953	1810921561	0	110939	7261	1810928253	1	110938	14528	1810920986	-11.3943241297616	1.9147532004863	-1.9147532004863	0.166436219992864	0.368180045346746
chr2	203327483	203428596	+	ABI2	2	13496	0	101113	5820	1810939520	0	101113	4067	1810941273	0	101113	2295	1810943045	0	101113	1255	1810944085	1	101112	13954	1810931386	1	101112	7260	1810938080	1	101112	14528	1810930812	-11.3943262082817	1.91475316183642	-1.91475316183642	0.166436224270645	0.368180045346746
chr19	40800296	40898282	+	AC008537.1	19	80584	0	97986	5820	1810942647	0	97986	4067	1810944400	0	97986	2295	1810946172	0	97986	1255	1810947212	2	97984	13953	1810934514	0	97986	7261	1810941206	1	97985	14528	1810933939	-11.3943269571764	1.91475310176611	-1.91475310176611	0.166436230919244	0.368180045346746
chr11	27365960	27473790	-	LGR4	11	48866	0	107830	5820	1810932803	0	107830	4067	1810934556	0	107830	2295	1810936328	0	107830	1255	1810937368	3	107827	13952	1810924671	0	107830	7261	1810931362	0	107830	14529	1810924094	-11.3943247277438	1.91475305217318	-1.91475305217318	0.166436236408204	0.368180045346746
chr4	6781726	6884164	+	KIAA0232	4	20386	0	102438	5820	1810938195	0	102438	4067	1810939948	0	102438	2295	1810941720	0	102438	1255	1810942760	3	102435	13952	1810930063	0	102438	7261	1810936754	0	102438	14529	1810929486	-11.3943258871349	1.91475285566412	-1.91475285566412	0.166436258157888	0.368180045346746
chr12	132488550	132585188	+	FBRSL1	12	57807	0	96638	5820	1810943995	0	96638	4067	1810945748	0	96638	2295	1810947520	0	96638	1255	1810948560	2	96636	13953	1810935862	0	96638	7261	1810942554	1	96637	14528	1810935287	-11.3943272949626	1.91475281165913	-1.91475281165913	0.166436263028375	0.368180045346746
chr19	28437059	28536277	-	AC005381.1	19	79609	0	99218	5820	1810941415	0	99218	4067	1810943168	0	99218	2295	1810944940	0	99218	1255	1810945980	1	99217	13954	1810933281	1	99217	7260	1810939975	1	99217	14528	1810932707	-11.3943266564861	1.91475268499926	-1.91475268499926	0.166436277047131	0.368180045346746
chr14	105299562	105394672	+	PACS2	14	62978	0	95110	5820	1810945523	0	95110	4067	1810947276	0	95110	2295	1810949048	0	95110	1255	1810950088	0	95110	13955	1810937388	1	95109	7260	1810944083	2	95108	14527	1810936816	-11.3943276894301	1.91475262166932	-1.91475262166932	0.166436284056509	0.368180045346746
chr5	125492260	125602229	+	AC116362.2	5	26396	0	109969	5820	1810930664	0	109969	4067	1810932417	0	109969	2295	1810934189	0	109969	1255	1810935229	1	109968	13954	1810922530	1	109968	7260	1810929224	1	109968	14528	1810921956	-11.3943243184258	1.91475258511491	-1.91475258511491	0.166436288102364	0.368180045346746
chr2	54557393	54662308	+	SPTBN1	2	9918	0	104915	5820	1810935718	0	104915	4067	1810937471	0	104915	2295	1810939243	0	104915	1255	1810940283	1	104914	13954	1810927584	1	104914	7260	1810934278	1	104914	14528	1810927010	-11.3943253578609	1.91475255228579	-1.91475255228579	0.166436291735902	0.368180045346746
chr14	50721496	50823056	-	NIN	14	60905	0	101560	5820	1810939073	0	101560	4067	1810940826	0	101560	2295	1810942598	0	101560	1255	1810943638	2	101558	13953	1810930940	0	101560	7261	1810937632	1	101559	14528	1810930365	-11.3943261049957	1.91475254297256	-1.91475254297256	0.166436292766693	0.368180045346746
chr11	129899705	130003835	-	PRDM10	11	52876	0	104130	5820	1810936503	0	104130	4067	1810938256	0	104130	2295	1810940028	0	104130	1255	1810941068	0	104130	13955	1810928368	2	104128	7259	1810935064	1	104129	14528	1810927795	-11.3943255283373	1.9147525113076	-1.9147525113076	0.166436296271383	0.368180045346746
chr2	214932621	215033086	-	ABCA12	2	13748	0	100465	5820	1810940168	0	100465	4067	1810941921	0	100465	2295	1810943693	0	100465	1255	1810944733	1	100464	13954	1810932034	1	100464	7260	1810938728	1	100464	14528	1810931460	-11.3943263596451	1.91475247009657	-1.91475247009657	0.166436300832633	0.368180045346746
chr20	38471899	38578859	+	RALGAPB	20	84072	0	106960	5820	1810933673	0	106960	4067	1810935426	0	106960	2295	1810937198	0	106960	1255	1810938238	1	106959	13954	1810925539	1	106959	7260	1810932233	1	106959	14528	1810924965	-11.3943249254431	1.91475222841837	-1.91475222841837	0.166436327581665	0.368180045346746
chr5	25087449	25191690	-	LINC02228	5	24458	0	104241	5820	1810936392	0	104241	4067	1810938145	0	104241	2295	1810939917	0	104241	1255	1810940957	2	104239	13953	1810928259	1	104240	7260	1810934952	0	104241	14529	1810927683	-11.3943255040943	1.91475221887231	-1.91475221887231	0.166436328638226	0.368180045346746
chr3	111541196	111652241	+	CD96	3	17495	0	111045	5820	1810929588	0	111045	4067	1810931341	0	111045	2295	1810933113	0	111045	1255	1810934153	1	111044	13954	1810921454	0	111045	7261	1810928147	2	111043	14527	1810920881	-11.394324109347	1.91475215298124	-1.91475215298124	0.166436335931075	0.368180045346746
chr9	61855638	61975967	+	FAM27C	9	41894	0	120329	5820	1810920304	0	120329	4067	1810922057	0	120329	2295	1810923829	0	120329	1255	1810924869	1	120328	13954	1810912170	1	120328	7260	1810918864	1	120328	14528	1810911596	-11.3943224606515	1.91475197277032	-1.91475197277032	0.166436355876889	0.368180045346746
chr13	40555666	40667641	-	FOXO1	13	58410	0	111975	5820	1810928658	0	111975	4067	1810930411	0	111975	2295	1810932183	0	111975	1255	1810933223	0	111975	13955	1810920523	1	111974	7260	1810927218	2	111973	14527	1810919951	-11.3943239318711	1.91475178254768	-1.91475178254768	0.166436376930806	0.368180045346746
chrY	20465315	20576362	-	TTTY10	24	91808	0	111047	5820	1810929586	0	111047	4067	1810931339	0	111047	2295	1810933111	0	111047	1255	1810934151	0	111047	13955	1810921451	1	111046	7260	1810928146	2	111045	14527	1810920879	-11.3943241089614	1.91475165006705	-1.91475165006705	0.166436391593818	0.368180045346746
chr8	8783353	8894630	-	MFHAS1	8	37484	0	111277	5820	1810929356	0	111277	4067	1810931109	0	111277	2295	1810932881	0	111277	1255	1810933921	1	111276	13954	1810921222	1	111276	7260	1810927916	1	111276	14528	1810920648	-11.3943240647943	1.91475159092806	-1.91475159092806	0.166436398139346	0.368180045346746
chr6	123588710	123685323	+	AL133257.1	6	31789	0	96613	5820	1810944020	0	96613	4067	1810945773	0	96613	2295	1810947545	0	96613	1255	1810948585	1	96612	13954	1810935886	1	96612	7260	1810942580	1	96612	14528	1810935312	-11.3943273013168	1.91475152899511	-1.91475152899511	0.166436404994112	0.368180045346746
chr5	157265078	157393233	+	CYFIP2	5	27633	0	128155	5820	1810912478	0	128155	4067	1810914231	0	128155	2295	1810916003	0	128155	1255	1810917043	2	128153	13953	1810904345	0	128155	7261	1810911037	1	128154	14528	1810903770	-11.3943212564077	1.91475142212585	-1.91475142212585	0.166436416822448	0.368180045346746
chr15	63907035	64041267	-	DAPK2	15	64794	0	134232	5820	1810906401	0	134232	4067	1810908154	0	134232	2295	1810909926	0	134232	1255	1810910966	2	134230	13953	1810898268	1	134231	7260	1810904961	0	134232	14529	1810897692	-11.39432041814	1.91475120396353	-1.91475120396353	0.166436440968751	0.368180045346746
chr2	8374789	8489049	-	LINC00299	2	8669	0	114260	5820	1810926373	0	114260	4067	1810928126	0	114260	2295	1810929898	0	114260	1255	1810930938	1	114259	13954	1810918239	1	114259	7260	1810924933	1	114259	14528	1810917665	-11.3943235080907	1.91475117392838	-1.91475117392838	0.166436444293056	0.368180045346746
chr5	125492260	125602227	+	LINC02240	5	26395	0	109967	5820	1810930666	0	109967	4067	1810932419	0	109967	2295	1810934191	0	109967	1255	1810935231	1	109966	13954	1810922532	1	109966	7260	1810929226	1	109966	14528	1810921958	-11.3943243188194	1.91475097741932	-1.91475097741932	0.166436466042771	0.368180045346746
chr1	42533888	42654664	+	CCDC30	1	2186	0	120776	5820	1810919857	0	120776	4067	1810921610	0	120776	2295	1810923382	0	120776	1255	1810924422	1	120775	13954	1810911723	0	120776	7261	1810918416	2	120774	14527	1810911150	-11.3943223876647	1.91475093830377	-1.91475093830377	0.166436470372099	0.368180045346746
chr6	28015121	28137821	-	ZSCAN16-AS1	6	29231	0	122700	5820	1810917933	0	122700	4067	1810919686	0	122700	2295	1810921458	0	122700	1255	1810922498	1	122699	13954	1810909799	1	122699	7260	1810916493	1	122699	14528	1810909225	-11.3943220795888	1.91475087148137	-1.91475087148137	0.166436477768034	0.368180045346746
chr4	15968227	16085378	-	PROM1	4	20591	0	117151	5820	1810923482	0	117151	4067	1810925235	0	117151	2295	1810927007	0	117151	1255	1810928047	1	117150	13954	1810915348	1	117150	7260	1810922042	1	117150	14528	1810914774	-11.3943229956032	1.91475077625364	-1.91475077625364	0.166436488307886	0.368180045346746
chr5	131263074	131394690	+	CDC42SE2	5	26495	0	131616	5820	1810909017	0	131616	4067	1810910770	0	131616	2295	1810912542	0	131616	1255	1810913582	3	131613	13952	1810900885	0	131616	7261	1810907576	0	131616	14529	1810900308	-11.3943207458771	1.91475070687011	-1.91475070687011	0.16643649598729	0.368180045346746
chrX	150768728	150899629	-	CD99L2	23	91255	0	130901	5820	1810909732	0	130901	4067	1810911485	0	130901	2295	1810913257	0	130901	1255	1810914297	1	130900	13954	1810901598	1	130900	7260	1810908292	1	130900	14528	1810901024	-11.3943208679825	1.91475069569424	-1.91475069569424	0.166436497224241	0.368180045346746
chr20	5749400	5864395	+	SHLD1	20	83132	0	114995	5820	1810925638	0	114995	4067	1810927391	0	114995	2295	1810929163	0	114995	1255	1810930203	1	114994	13954	1810917504	1	114994	7260	1810924198	1	114994	14528	1810916930	-11.3943233753541	1.91475026845001	-1.91475026845001	0.166436544511854	0.368180045346746
chr5	145935577	146063292	+	SH3RF2	5	27256	0	127715	5820	1810912918	0	127715	4067	1810914671	0	127715	2295	1810916443	0	127715	1255	1810917483	1	127714	13954	1810904784	1	127714	7260	1810911478	1	127714	14528	1810904210	-11.3943213201987	1.91475026286207	-1.91475026286207	0.16643654513033	0.368180045346746
